mean1,mean2,mean3,var1,var2,var3,sk1,sk2,sk3,w1,w2,w3,mm_mean,mm_var,mm_skew
4.25803843093,6.51895293784,9.57987170877,1.30066641635,4.49682095427,7.38804894637,0.0,0.0,0.0,0.670543361096,0.125385468932,0.204071169973,5.627557,7.48871832625,26.7665098755
3.91914121532,7.02438282404,8.56432202373,0.802401137309,2.94480112332,5.60643536329,0.0,0.0,0.0,0.558359341605,0.22597250981,0.215668148584,5.622658,6.25320167984,14.5311903261
3.75868456983,5.69226801861,8.89945511482,0.964380488649,2.71087889236,7.61455986426,0.0,0.0,0.0,0.563640128086,0.197084088772,0.239275783142,5.369825,7.36435404407,25.35337495
3.76284076532,7.17217255869,8.18269932078,1.20067882492,4.67478686816,10.3147609012,0.0,0.0,0.0,0.567122999937,0.259914816078,0.172962183985,5.413445,7.35552144048,20.3972309089
4.12564244061,4.83483209187,8.85627550371,1.14369457941,2.21428410681,4.18807900024,0.0,0.0,0.0,0.576589326898,0.139361893892,0.28404877921,5.568207,6.50344334385,16.513517664
4.1925670117,6.7849305239,8.29000989723,0.977184796513,5.71779739292,6.03703820135,0.0,0.0,0.0,0.600805530001,0.148499512186,0.250694957813,5.60474,6.1623063506,16.1173444254
4.1382723845,7.72785278402,9.96722395274,1.13213037855,2.64221462324,11.730178133,0.0,0.0,0.0,0.636702013794,0.259678591498,0.103619394708,5.674402,7.1293600262,24.6962011645
4.88870259636,4.91780080881,9.26880602733,1.13681921323,5.58171290514,9.4432542354,0.0,0.0,0.0,0.273593137288,0.573349298086,0.153057564626,5.575794,7.42150569116,16.5117307239
3.96492592013,7.14073358811,11.7192897419,1.41476102923,3.78317166914,17.7579319983,0.0,0.0,0.0,0.576949382191,0.344714244541,0.078336373268,5.6671208,8.80106495907,42.4778300833
4.03819421671,6.13992625711,9.19849607945,1.43161084727,3.82642795173,7.26628880984,0.0,0.0,0.0,0.60921446865,0.173860841161,0.216924690189,5.523,7.4534306724,23.5442637579
4.00327308879,5.91167010237,9.3212120443,0.64794874276,2.3531801185,6.18384334873,0.0,0.0,0.0,0.547354147993,0.246221372995,0.206424479012,5.570914,6.4875746596,22.0754435885
4.75386293676,4.90922214735,9.65699672577,1.25700641101,6.8142978291,4.16446286979,0.0,0.0,0.0,0.458426299082,0.394262873701,0.147310827217,5.5374,6.8133841922,11.14502794
3.86614705668,5.98398848063,8.00811006702,1.01319662757,4.91375341372,5.78774164898,0.0,0.0,0.0,0.561667997737,0.206060346923,0.232271655341,5.2646108,5.87928942939,14.1990637962
4.25212752828,6.38594221836,9.18420941608,0.981683424489,3.20964608804,10.4536052279,0.0,0.0,0.0,0.59698194394,0.258618827973,0.144399228087,5.516161,6.01794189378,22.6451525173
3.9496240877,5.12624068607,8.66319680726,1.13139037621,2.59368866949,6.69401373752,0.0,0.0,0.0,0.58510534676,0.201609288402,0.213285364838,5.192177,6.08652968077,20.0928033173
3.94557028713,7.17023796167,9.84593233426,1.09503130688,2.74527008372,7.35553988843,0.0,0.0,0.0,0.620058403086,0.297113255472,0.0828283414419,5.392379,5.98376636846,16.6513910383
3.91349868062,6.72803518342,11.9428063655,0.860093304681,2.81875977648,11.9865709229,0.0,0.0,0.0,0.562298778565,0.354005074644,0.0836961467909,5.581881,7.90137941114,39.6176176638
4.10512181564,6.66173680487,9.48204061606,1.18632230944,5.50666416267,21.9292525316,0.0,0.0,0.0,0.529796124225,0.314495719152,0.155708156623,5.7463964,9.63846298136,45.9438050532
4.15549730361,6.89999822769,10.4968601854,0.907278562507,3.56308725075,10.3579744119,0.0,0.0,0.0,0.631611506438,0.197359373562,0.17102912,5.781708,8.76735140574,40.1111154392
4.25567171664,6.0788729464,9.16080060959,1.02509102973,2.71093050711,3.83817987007,0.0,0.0,0.0,0.667138135505,0.120301352287,0.212560512207,5.517642,5.74743909884,15.8354287246
4.35705863409,5.23169309915,7.85091270457,1.5328315503,4.21841538724,7.91536423297,0.0,0.0,0.0,0.530936319663,0.252376196933,0.216687483404,5.33487,5.4756806155,13.1840722336
4.06527444377,7.38470538602,10.2803697871,1.06036142885,4.30302736444,17.5339180581,0.0,0.0,0.0,0.600572129353,0.300288162642,0.0991397080052,5.678223,8.20394802397,36.168917279
3.93445969791,7.84818236386,9.34159057878,1.00522988564,1.44520932785,4.98637798177,0.0,0.0,0.0,0.671562865731,0.201880012463,0.126557121806,5.408873,6.21640131117,15.0698537557
4.23035315923,5.98926843003,9.21634816933,1.13107979085,3.2339283819,8.01116132171,0.0,0.0,0.0,0.598108002758,0.160012362197,0.241879635046,5.717812,7.42738598266,26.1326825554
4.35679591354,5.63208390632,9.90515558947,1.23639309389,3.34506616298,8.7833464379,0.0,0.0,0.0,0.649032361858,0.158129480305,0.192838157837,5.628392,7.60178257654,32.4264207823
4.0506527563,6.60027642081,7.44752358012,1.46058855708,4.36449702231,3.86409697264,0.0,0.0,0.0,0.568601785783,0.240071343281,0.191326870937,5.312657,4.79320734065,6.86942973943
4.31373582316,5.54595622976,10.4408971887,1.47364442423,3.00161888302,8.47877261963,0.0,0.0,0.0,0.677967874666,0.126909726832,0.195122398502,5.665663,8.72471097233,39.0828109348
4.25391321241,6.62145907334,9.25018108387,0.917956143329,3.30026607668,5.54589104219,0.0,0.0,0.0,0.600226827632,0.258910629066,0.140862543302,5.570683,5.42035474981,15.0875491854
4.11001254555,7.92232828108,11.379280675,1.1581895393,1.58169761083,13.436424293,0.0,0.0,0.0,0.709777935958,0.230275241149,0.0599468228927,5.423664,6.7805626107,28.5283179824
4.08085820089,7.87317700519,12.6248794666,1.41997173397,1.85920566477,6.67051907514,0.0,0.0,0.0,0.671700770884,0.263752837698,0.0645463914178,5.63257878788,7.97200334692,30.4114438879
