mean1,mean2,mean3,var1,var2,var3,sk1,sk2,sk3,w1,w2,w3,mm_mean,mm_var,mm_skew
4.01592185341,6.25901418561,9.11683980129,1.12642900638,3.70001563883,9.58737919288,0.0,0.0,0.0,0.580871030893,0.243199574736,0.175929394371,5.45884236,6.96005508266,24.8284359522
4.15438185153,6.77079840309,8.68548414813,1.20131769621,3.90685666204,7.96724269398,0.0,0.0,0.0,0.613720590774,0.189050449005,0.197228960221,5.54268117,6.4633185826,19.2965100718
4.03429881848,7.19405405305,8.84767206509,1.15492840818,4.06193204103,8.51295399253,0.0,0.0,0.0,0.632117058286,0.231458792311,0.136424149403,5.4223123,6.376659163,18.9714351474
4.0478105813,6.66940993445,8.8200308479,1.09557405383,3.9024892519,8.53533741508,0.0,0.0,0.0,0.600446474629,0.192993060781,0.20656046459,5.5395131,6.97949908222,22.5381571945
4.41313953688,6.40995682292,9.7067821646,1.74136340484,4.34818370049,5.16152528699,0.0,0.0,0.0,0.654546581074,0.211669836548,0.133783582378,5.544008,6.06480421934,15.9889881872
4.06912121426,7.08293499324,8.88909771774,1.13106620761,4.56460052119,9.50754349298,0.0,0.0,0.0,0.598100499476,0.24394771167,0.157951788854,5.5656581,6.93748432371,21.6497423786
4.08095610338,6.36142189458,8.78624612019,1.07911711993,3.95542492709,8.61124687067,0.0,0.0,0.0,0.574072141194,0.255636841118,0.170291017689,5.4651958,6.28058871401,19.6552169231
3.99503998251,6.16275835715,8.99078024467,1.04612220394,3.87159603965,8.99918035285,0.0,0.0,0.0,0.556988069319,0.252030634691,0.19098129599,5.49546437,6.97653343684,23.7014515586
4.127378175,6.63812222067,9.29236758933,1.32999196472,4.1511607748,7.30234612749,0.0,0.0,0.0,0.609791551766,0.215287194719,0.174921253515,5.57137564,6.92044608686,21.0428241427
4.13894884295,6.99102018261,8.66075909608,1.25980291722,4.59868676822,8.54441814231,0.0,0.0,0.0,0.619783198772,0.192748261753,0.187468539474,5.5363778,6.71719548165,20.2284061543
4.08687292629,6.62917869459,8.52589499866,1.04371075323,3.13025339572,7.65851126978,0.0,0.0,0.0,0.61167074174,0.185344152048,0.202985106212,5.4591298,6.08779925877,18.2817601873
4.05233275597,6.87936260523,9.01706374131,1.13159400207,3.93941261244,8.93520791525,0.0,0.0,0.0,0.623808349513,0.198428570024,0.177763080464,5.49584212,6.95968397423,23.3765717824
4.03849110134,6.93601450128,8.69347427807,1.23110713755,5.17301729341,7.60255933145,0.0,0.0,0.0,0.613986292338,0.189042304627,0.196971403035,5.50314417,6.9413590754,20.2378278017
4.02091261698,7.04814428387,9.74897863555,0.952925721859,4.2766674493,9.80059791866,0.0,0.0,0.0,0.623142595461,0.257998436422,0.118858968117,5.48276567,6.98923908124,25.7584438612
4.00672477035,6.549992911,8.41688214406,1.22972882116,4.7080771051,8.36311832977,0.0,0.0,0.0,0.620694009238,0.156404465371,0.222901525391,5.38753407,6.80414503282,21.155907577
4.09434417203,6.85494568442,9.29412626098,1.14526301048,4.59918729631,9.90594632951,0.0,0.0,0.0,0.62954009661,0.227662399288,0.142797504102,5.46534524,6.89886947715,24.6510478743
3.95054679567,6.34122873391,9.54451896619,0.934805696031,3.17822666428,9.94633504895,0.0,0.0,0.0,0.573056128226,0.270812998462,0.156130873312,5.4713663,7.06996225319,27.4911728058
4.10655503536,6.65997077518,8.93403769824,1.20510750209,4.84309226722,8.5650951633,0.0,0.0,0.0,0.600993201475,0.217861120351,0.181145678174,5.53732267,6.92578210157,21.9022848018
4.09000025397,5.97911883448,8.74632679604,1.24394015766,3.71521629785,7.08456180905,0.0,0.0,0.0,0.604779067702,0.16556537397,0.229655558328,5.47212415,6.65427596387,20.2836041809
4.00753863371,6.83524623319,8.99651615466,1.09393121212,4.03852776606,7.86785787705,0.0,0.0,0.0,0.621925893213,0.198936023425,0.179138083362,5.46378741,6.82193224416,21.761271533
4.11745002552,6.77358251764,10.0826116569,1.13799983329,3.98680498266,10.0144592498,0.0,0.0,0.0,0.621496561827,0.264663553989,0.113839884184,5.4995048,6.9103884014,26.6413031814
4.19107777684,6.35514374729,9.37724245383,1.4833250913,4.17272830357,5.45847827724,0.0,0.0,0.0,0.63572688631,0.217855930519,0.146417183171,5.42187600601,6.09473392843,16.5991269782
4.2190343364,6.67293119779,9.72744163824,1.35685058753,4.45046958982,9.37651388968,0.0,0.0,0.0,0.636469084949,0.232091252307,0.131439662744,5.51258553,6.84145727669,24.6548358169
4.04151563412,7.31020686692,8.47033000117,1.0882325384,4.91844251242,9.22462360317,0.0,0.0,0.0,0.628771517287,0.235557643622,0.135670839091,5.4123418,6.39305457217,19.1340273623
4.10997983491,7.91225481948,9.06931898969,1.14116440691,3.57349988218,11.3169433772,0.0,0.0,0.0,0.665979755113,0.192882659073,0.141137585814,5.5433219,7.25188191049,25.3163121689
4.10801294426,7.21335643048,9.33678070881,1.28596016886,4.00193532738,11.1220817168,0.0,0.0,0.0,0.627199091513,0.222539565915,0.150261342572,5.5847564,7.4417208892,26.4675878468
