mu1,mu2,mu3,sigma1,sigma2,sigma3,w1,w2,w3
3.96853,7.28633,10.431,1.02978,1.71821,2.77595,0.639467,0.252078,0.108479
4.04995,7.08433,10.7268,0.977254,1.52451,2.17916,0.632088,0.265741,0.10217
3.93513,7.04073,10.3967,0.990157,1.77108,2.8291,0.617137,0.253818,0.129149
4.1612,7.83723,11.9815,1.12987,1.69721,2.71275,0.684382,0.243843,0.0717707
3.99647,7.06257,9.94079,1.03693,1.8076,2.74769,0.619587,0.244215,0.136233
3.91759,6.72766,10.4707,1.08169,1.67985,2.18105,0.615403,0.261583,0.123023
4.07925,7.06525,10.6853,0.98136,1.60028,2.23044,0.660996,0.236407,0.102614
3.99189,6.90793,10.1601,1.03792,1.78031,2.52257,0.599171,0.266923,0.133995
3.98016,7.25961,10.2997,1.02585,1.42951,2.80775,0.62633,0.275541,0.0982084
3.98479,7.07236,10.2129,1.01936,1.71006,2.40189,0.621875,0.257071,0.121093
3.99487,7.18171,10.8124,0.976195,1.75693,2.90753,0.639205,0.255287,0.10559
4.02523,7.41414,10.8271,1.03352,1.57335,2.28621,0.648196,0.248976,0.102877
3.96118,6.59527,10.1312,0.99244,1.66182,2.38841,0.585497,0.289953,0.124632
4.01497,6.64669,10.8323,0.991334,1.56139,2.21305,0.623247,0.258102,0.11875
3.93226,6.66361,10.4373,1.00437,1.65081,2.38292,0.611128,0.277826,0.111068
4.04226,7.37964,10.8997,1.03138,1.69544,2.81863,0.640952,0.257895,0.101159
4.02452,7.4588,10.785,0.973613,1.61319,2.72948,0.660939,0.240495,0.0986457
4.09683,7.70843,11.0081,1.03561,1.45447,2.23823,0.682132,0.234109,0.0838255
4.10341,7.55751,11.529,1.03426,1.61125,2.60308,0.650328,0.268406,0.0813126
4.1452,7.56524,10.9907,1.04088,1.61449,2.59595,0.664538,0.237257,0.0982661
3.98431,7.09416,10.8575,1.01689,1.61365,2.44461,0.653182,0.251737,0.095197
4.04434,7.57208,11.6706,1.04837,1.62816,2.57438,0.681985,0.24875,0.0693108
4.14242,7.73076,11.952,1.06806,1.59673,2.86008,0.676239,0.261749,0.0620662
4.16449,7.61604,12.0567,1.062,1.42898,2.30463,0.678586,0.256081,0.0653078
4.03649,7.61262,11.0972,1.1052,1.58843,2.26928,0.656161,0.257797,0.0860686
4.06005,7.61716,10.6971,1.0605,1.69502,2.94574,0.659173,0.24358,0.0972949
4.05366,7.38433,10.5289,0.980683,1.56134,2.17604,0.657338,0.240003,0.10277
3.96193,6.67501,10.2103,0.96333,1.60208,2.12629,0.604006,0.272655,0.123427
4.05795,7.5537,10.5816,1.00312,1.55242,2.63117,0.669099,0.234606,0.0962855
3.99138,7.27093,10.5721,0.951778,1.53008,2.58584,0.633069,0.258911,0.10804
4.0376,7.03519,10.2277,1.02797,1.74749,2.85461,0.609283,0.269519,0.121278
4.01332,7.36603,10.529,1.02301,1.62212,2.60775,0.651028,0.240031,0.108981
4.05049,7.39355,10.4722,1.04574,1.70812,2.84843,0.652837,0.249666,0.0976078
3.92599,7.18784,11.1982,0.949958,1.51692,2.66124,0.635152,0.280358,0.0845217
3.98415,7.26225,10.6136,1.05642,1.6224,2.74782,0.6467,0.270348,0.082968
4.10802,7.81388,11.7837,1.06827,1.661,2.69699,0.685813,0.254102,0.0601637
3.96501,6.66187,10.1248,0.988125,1.75633,2.4928,0.569841,0.292913,0.137257
4.05849,7.69008,11.4027,1.06156,1.50296,2.30462,0.659674,0.264129,0.0762327
3.9854,7.18741,11.6356,0.965231,1.42355,2.19635,0.658183,0.270094,0.0717312
3.85205,6.53415,10.0287,0.96467,1.62544,2.35342,0.567293,0.296497,0.136311
4.05838,7.62446,10.6223,1.01188,1.41779,2.52105,0.649515,0.258412,0.0921892
4.1253,7.56293,11.3775,0.998891,1.37553,2.29324,0.673847,0.25347,0.0727021
4.08268,7.64051,10.6901,1.02905,1.51276,2.41345,0.661645,0.235616,0.102786
4.02516,7.41922,11.77,1.08174,1.46006,1.90869,0.658503,0.268191,0.0733691
4.01098,7.44842,11.409,1.08724,1.67336,3.12126,0.651204,0.275605,0.0732564
4.02726,7.2372,11.0828,1.01303,1.54055,2.15224,0.655153,0.249789,0.0951572
4.05048,7.25331,10.5983,1.03183,1.54023,2.05354,0.654539,0.239089,0.106383
4.0014,7.5617,11.0251,1.03222,1.59265,2.80711,0.647735,0.255851,0.0965103
4.07447,7.11748,11.4307,1.07415,1.87244,2.81579,0.638653,0.266724,0.0947274
4.09747,7.19349,10.7053,1.0867,1.56128,2.55134,0.632765,0.268702,0.0985704
4.04593,6.9157,10.6082,1.01518,1.91349,2.76263,0.631955,0.252112,0.115998
3.91054,6.50649,10.7291,1.01412,1.64058,2.51619,0.578699,0.304746,0.116714
3.96669,7.21034,10.7827,1.02737,1.55307,2.31355,0.629122,0.266873,0.104056
4.01518,7.6291,11.9554,1.02119,1.44569,2.11027,0.669198,0.267007,0.0638454
4.03624,7.32133,10.9424,0.969095,1.53858,2.264,0.674227,0.233659,0.0921333
3.92546,6.69424,10.5168,1.01982,1.61092,2.20361,0.605306,0.264113,0.130673
4.01682,6.96212,9.76282,0.983063,1.70572,2.39031,0.599151,0.255697,0.145257
4.12395,7.43079,11.1761,0.985159,1.5524,2.65495,0.662423,0.255102,0.0824828
3.9837,7.07678,10.1862,0.985227,1.71319,2.39291,0.61105,0.250928,0.137972
4.04459,7.23117,10.6425,1.02177,1.56425,2.48205,0.629428,0.281348,0.089205
4.02527,7.00488,10.5025,1.05902,1.73051,2.66477,0.609848,0.277764,0.11248
3.9771,6.99946,10.1572,1.00326,1.81292,2.66336,0.622187,0.256873,0.120988
3.9729,6.42001,9.90292,1.02609,1.77561,2.29587,0.569143,0.272643,0.158325
3.95783,6.88875,10.1689,1.00333,1.66972,2.44268,0.626071,0.266501,0.107496
3.98972,7.32987,10.12,1.02565,1.54513,2.44354,0.642762,0.237869,0.119445
4.09752,7.32437,10.8333,1.03666,1.63127,2.64685,0.65484,0.252613,0.0926588
4.0007,7.30568,10.9575,1.00119,1.50993,2.04396,0.646632,0.257345,0.0961306
4.0213,7.57035,11.7296,1.06854,1.56071,2.49407,0.659004,0.269684,0.0714075
3.99365,6.85313,9.74895,0.984975,1.67618,2.42159,0.622641,0.259982,0.117463
4.10873,7.20438,11.2122,1.02827,1.58468,2.29128,0.652548,0.259553,0.0879972
4.01671,7.20214,10.4891,1.02118,1.73023,2.66728,0.636463,0.244734,0.118888
4.03079,6.92143,10.2388,1.0428,1.82699,2.4415,0.615785,0.244192,0.140111
4.089,7.48404,11.4989,1.00336,1.42851,2.4126,0.673738,0.25453,0.0716641
3.96456,6.68404,10.1338,0.961407,1.70401,2.60228,0.576025,0.293411,0.130659
4.05652,7.50043,11.1185,1.07523,1.53805,2.50474,0.648734,0.268289,0.0830851
4.05279,7.45376,10.7282,1.03456,1.57226,2.66361,0.66573,0.245602,0.0887124
4.13645,7.88105,11.3429,1.03447,1.59662,2.63026,0.675293,0.232595,0.0921978
3.92045,6.97412,9.81532,0.998303,1.67466,2.73853,0.591185,0.267941,0.140889
4.07067,6.89511,10.2256,0.996773,1.82747,2.74093,0.603408,0.256119,0.140541
3.96109,7.06973,10.6089,1.01349,1.7038,2.54139,0.613666,0.273151,0.113203
3.99482,7.40523,10.7657,1.0307,1.61332,2.64666,0.652588,0.257744,0.0897577
4.00913,7.45084,11.1637,1.05185,1.68731,3.04019,0.661797,0.254437,0.0838373
4.06626,6.9092,10.9823,1.03355,1.53167,2.24948,0.63514,0.277589,0.087276
4.06572,7.59525,11.1502,1.1048,1.78849,2.48105,0.649853,0.239047,0.111124
4.12363,7.58326,12.1733,1.07471,1.57511,1.87527,0.685398,0.247985,0.0667514
4.10588,7.51387,11.1822,1.09733,1.84905,2.71066,0.650097,0.261213,0.0887938
3.85702,5.86585,9.67799,1.0012,1.80295,2.52573,0.522846,0.318891,0.158349
3.93412,6.48343,10.0276,1.01487,1.77786,2.60277,0.580614,0.277378,0.142011
4.08156,7.57029,10.9519,0.975473,1.39508,2.45476,0.665324,0.257397,0.0772546
3.95341,7.2876,10.4635,1.08526,1.6189,2.23032,0.640962,0.250077,0.109006
4.05541,7.20191,10.6682,1.09202,1.76826,2.48931,0.623069,0.260232,0.116703
4.11664,7.30703,10.8416,1.04027,1.58942,2.33567,0.656675,0.252201,0.0912104
4.08745,7.31926,10.8518,1.10657,1.76826,2.78225,0.650716,0.246744,0.102604
3.99017,7.29066,11.0713,1.00505,1.55633,2.27231,0.629965,0.274888,0.0951783
4.04549,7.11217,11.2592,1.05895,1.61375,2.31508,0.641228,0.270383,0.0885357
4.00371,7.21919,11.0059,0.980879,1.54675,2.53253,0.653358,0.255762,0.0910803
4.0363,6.79795,10.8431,1.06131,1.81451,2.63192,0.601397,0.284252,0.114378
3.93168,7.25401,10.7785,1.04937,1.4443,2.44591,0.637901,0.275378,0.0868295
4.00658,7.01033,10.9544,0.963526,1.54811,2.2194,0.624937,0.284222,0.0909034
4.10412,7.86844,11.0824,1.06139,1.52371,2.32853,0.681887,0.235415,0.0827371
4.04042,7.37472,11.5575,1.01002,1.65569,2.85377,0.672316,0.253459,0.0742888
4.11285,7.43589,11.3162,1.0156,1.73949,2.56226,0.653178,0.253778,0.0931027
4.02917,7.56511,11.2825,0.979138,1.46737,2.73568,0.674115,0.24442,0.0815584
4.10751,7.26835,11.3654,1.06143,1.61136,2.11647,0.67621,0.235438,0.0883805
3.96052,6.47816,9.96418,0.936608,1.71266,2.32056,0.575861,0.287731,0.136461
4.0034,6.72712,10.1382,0.969278,1.739,2.43925,0.609645,0.267235,0.12322
4.03908,7.32367,11.5044,1.00286,1.4122,1.80771,0.67548,0.248665,0.0759138
4.07096,7.52935,11.1432,1.03213,1.68015,3.03,0.652595,0.264653,0.0828525
4.02692,7.0689,11.1017,1.05577,1.70803,2.24833,0.648875,0.24508,0.106079
3.8446,6.33646,9.61534,1.02368,1.72712,2.50196,0.560894,0.2853,0.153895
4.02258,7.10143,9.94803,0.913662,1.49216,2.23038,0.623261,0.262368,0.114437
4.12971,7.53022,10.683,1.07302,1.59529,2.59573,0.64695,0.253309,0.09976
3.96085,7.23705,10.5162,0.958702,1.47121,2.41254,0.638308,0.246339,0.115503
4.05011,7.46958,10.8783,1.05011,1.6557,2.89241,0.652482,0.263483,0.0840762
4.00198,7.20447,10.7581,0.997098,1.63306,2.58526,0.628912,0.268468,0.102574
3.90498,6.2166,10.0445,0.945772,1.5159,2.1541,0.562062,0.296137,0.141787
3.9936,7.33486,10.4577,1.07601,1.65057,2.51118,0.642943,0.252968,0.104108
4.06912,7.25103,11.1506,1.06399,1.64912,2.46424,0.649559,0.256795,0.0937756
3.98554,6.69573,10.5509,1.00461,1.65963,2.24004,0.619673,0.269754,0.110593
4.02065,7.13307,10.6232,1.01593,1.68461,2.41589,0.630621,0.2545,0.114979
3.98174,7.21464,10.9095,1.02596,1.68471,2.80215,0.633183,0.26822,0.0986698
4.09057,7.51799,11.4453,1.08255,1.64596,2.5649,0.670772,0.234119,0.0951343
4.00708,7.17774,10.6382,1.01764,1.66563,2.52555,0.643199,0.256984,0.0998731
4.10541,7.34451,10.2708,1.02299,1.75592,2.37643,0.62668,0.246244,0.127117
4.00581,7.27548,11.5044,1.06024,1.55681,2.35542,0.647442,0.273642,0.0790176
4.07672,7.0209,10.6954,1.03785,1.66248,2.1565,0.655143,0.232553,0.112313
4.13483,7.51533,11.1809,0.985591,1.42782,2.0537,0.676226,0.236936,0.0868999
3.99001,6.91007,10.8911,1.04149,1.73563,2.50671,0.629492,0.26836,0.102203
4.07849,7.47607,11.4498,1.02209,1.52369,2.47173,0.663378,0.262192,0.0745263
4.06042,7.34976,10.7543,1.02494,1.5537,2.25117,0.651306,0.240878,0.107908
4.01497,7.14716,11.298,1.0506,1.60044,2.70013,0.634944,0.278926,0.0861631
3.97152,6.80156,10.6226,1.03348,1.81896,2.53091,0.626844,0.250284,0.122871
4.06157,7.51887,10.8106,1.04674,1.54476,2.45309,0.663838,0.238238,0.0979276
4.11491,7.93579,11.0289,1.02629,1.59022,2.63341,0.686523,0.230098,0.0834264
4.03441,7.02769,10.5329,1.06397,1.70698,2.69457,0.618645,0.271716,0.109674
3.99569,7.11498,10.4875,1.01202,1.70768,2.55298,0.638679,0.250583,0.110777
3.99866,7.55933,11.5447,1.02573,1.59086,2.55262,0.654763,0.257678,0.0876877
4.0053,7.04986,10.1566,1.02409,1.62749,2.7121,0.620185,0.269693,0.110196
4.08263,7.32845,10.8137,1.07975,1.59915,2.53803,0.654124,0.257113,0.0888539
3.95794,7.29429,11.7836,1.02073,1.58808,2.44905,0.650311,0.271974,0.0777596
4.05344,7.25793,11.2019,1.05321,1.62449,2.67134,0.662937,0.259898,0.0770852
4.09063,7.40849,11.117,1.03933,1.56303,2.34419,0.658082,0.251259,0.0907381
4.01877,7.49462,10.7735,1.02722,1.64797,2.17549,0.646397,0.243823,0.109776
3.92714,6.64913,10.4369,1.03893,1.79749,2.71989,0.599176,0.299465,0.101428
4.00651,6.41149,10.2215,1.0467,1.76264,2.50267,0.576138,0.290759,0.133166
4.00563,7.17805,10.757,1.05722,1.57378,2.43392,0.634367,0.260394,0.105241
4.04293,7.56989,10.8561,1.08463,1.58296,2.68819,0.659344,0.259164,0.0815392
4.07618,7.314,10.7204,0.980451,1.65305,2.35048,0.671245,0.237045,0.0917408
4.10205,7.57625,11.5121,1.11438,1.63662,2.41301,0.662664,0.250893,0.0864624
4.01392,6.9924,10.2838,0.957836,1.47367,2.38923,0.641508,0.251032,0.107511
4.07007,7.07057,11.0076,1.04631,1.53774,2.05128,0.647178,0.259451,0.0934154
4.11748,7.37901,11.5491,1.01069,1.60935,2.60833,0.650361,0.273434,0.0762851
4.02439,7.38189,11.0503,1.00868,1.5688,2.95342,0.644805,0.276366,0.0788595
4.0359,7.27492,10.5,1.05266,1.57983,2.41355,0.652189,0.243978,0.103848
4.00578,7.02917,10.909,1.02127,1.49363,2.06218,0.65162,0.252153,0.0962824
4.05533,6.11563,10.0789,0.959939,1.75576,2.15752,0.566015,0.27313,0.160863
4.10211,7.34987,10.6032,1.05425,1.67787,2.45316,0.667963,0.235163,0.0968495
4.08654,7.35877,10.7035,1.03008,1.58429,2.41101,0.649383,0.247978,0.102623
3.95953,6.40844,10.0527,1.02016,1.64902,2.12385,0.574612,0.300591,0.124866
3.98304,7.35396,10.9538,1.01221,1.6757,2.68475,0.646402,0.249975,0.103707
4.10064,7.73578,10.8873,1.01736,1.67945,2.66001,0.678618,0.232416,0.0889908
4.13578,7.59576,11.1366,1.08935,1.70798,2.71326,0.674948,0.244465,0.0806852
4.042,7.47772,10.7094,1.05603,1.59688,2.4993,0.669163,0.243726,0.087102
4.02655,7.27788,10.8366,1.08737,1.8138,2.43748,0.647179,0.246548,0.106384
4.01901,7.01867,11.1477,1.01736,1.73555,2.37459,0.633662,0.264811,0.10148
4.03841,7.68911,10.8201,1.05791,1.70726,2.74334,0.66993,0.238805,0.0912657
3.99795,7.65336,10.7954,0.995927,1.37757,1.77752,0.672033,0.235675,0.0922754
3.97559,5.5448,9.05821,0.96204,1.70572,1.97216,0.496082,0.296337,0.207613
4.05301,7.26952,10.9364,1.04422,1.74299,2.69827,0.649688,0.258825,0.0915512
3.95903,6.49681,9.75242,0.972999,1.79844,2.5163,0.558556,0.277154,0.164385
4.05157,7.24645,10.6452,0.967545,1.62808,2.30939,0.640957,0.253183,0.105929
4.06767,7.30377,10.6316,1.01371,1.66523,2.54636,0.639197,0.248029,0.112858
3.92386,6.49067,10.5562,1.04574,1.76658,2.39574,0.568251,0.321835,0.109966
3.98761,7.05743,10.1879,0.947521,1.59557,2.43649,0.611082,0.269244,0.119816
4.16454,7.83567,11.5213,1.05979,1.44487,2.35665,0.695658,0.240864,0.0635288
4.08888,7.23885,11.3552,1.03551,1.57981,2.35013,0.672342,0.253153,0.0745273
3.99817,6.70901,9.96698,0.960891,1.6876,2.61771,0.583324,0.277459,0.13929
4.05207,7.38048,11.2441,1.01959,1.60043,2.52503,0.671936,0.250251,0.0778544
4.00693,7.57098,10.8343,1.01255,1.59404,2.48197,0.658449,0.24387,0.097752
4.10025,7.83459,11.1524,0.975834,1.50763,2.64303,0.679215,0.248783,0.0719368
3.951,7.06358,10.7749,1.0349,1.62991,2.55164,0.63425,0.256485,0.109301
3.99569,6.25517,9.87442,1.00367,1.62867,2.01703,0.584301,0.276811,0.138921
4.07113,7.34628,11.3308,1.09957,1.76852,2.47571,0.654327,0.255473,0.0902466
4.01996,7.29181,10.8942,1.07177,1.58797,2.60013,0.655142,0.242765,0.102213
3.98317,6.85569,10.5979,0.937389,1.52009,2.23767,0.638402,0.255397,0.106383
3.94547,6.46935,9.91671,1.00013,1.81247,2.59586,0.553035,0.300203,0.146776
3.98419,7.18115,10.5257,1.00796,1.6288,2.36738,0.62698,0.271253,0.101875
3.99742,7.22644,11.2874,0.980179,1.53857,2.25049,0.649573,0.268213,0.0822747
4.05082,7.6031,11.061,1.0123,1.58316,2.78253,0.659005,0.261854,0.0791676
3.96994,6.86167,10.1928,1.05468,1.66249,2.4163,0.592044,0.290003,0.117958
3.98638,6.80804,10.1346,0.972953,1.60254,2.19015,0.598689,0.279021,0.122229
4.06617,7.49141,11.1258,1.10956,1.8531,2.92528,0.672601,0.23641,0.0909634
4.14111,7.4449,11.6492,1.01784,1.60148,2.05598,0.668404,0.251025,0.0806357
4.03247,7.39028,10.7425,1.02032,1.55094,2.43145,0.667335,0.231745,0.101013
4.09635,8.03836,12.0152,1.06197,1.56115,2.60467,0.697087,0.238677,0.0642893
4.06955,7.57572,11.8256,1.03216,1.56527,2.63089,0.67565,0.260154,0.0642261
3.92119,6.75239,10.3268,0.984656,1.62031,2.34975,0.610451,0.271854,0.117725
3.98086,6.09381,9.81826,0.999353,1.7837,2.07005,0.557853,0.29294,0.149208
4.1697,7.53132,11.4321,1.06675,1.73391,2.98066,0.668749,0.247906,0.0834655
4.05737,6.44318,10.2626,0.988015,1.84002,2.32477,0.588598,0.26767,0.143842
4.05374,7.30082,10.3733,0.994359,1.4839,2.35384,0.641911,0.252373,0.105726
4.03332,7.51594,10.4708,1.04997,1.60885,2.9388,0.648872,0.254564,0.0965777
3.99239,6.4342,9.89997,0.988269,1.65814,2.16016,0.580491,0.268627,0.150865
3.96017,5.96107,9.81829,0.975965,1.77949,2.56539,0.527523,0.325175,0.147331
4.1455,7.39712,10.9357,1.00894,1.71907,2.57244,0.671971,0.236926,0.0912004
4.04287,7.20358,11.0503,1.01236,1.53154,2.10926,0.641792,0.260097,0.0981193
4.00923,7.37768,10.3476,0.976613,1.52523,2.59588,0.644056,0.250723,0.105347
4.0872,7.52125,11.0651,1.05558,1.60762,2.61015,0.666535,0.247521,0.0860421
3.91478,6.83488,10.1629,1.05856,1.70852,2.88048,0.578238,0.299881,0.121964
4.1134,7.42697,10.4987,0.975292,1.51706,2.72467,0.655294,0.252313,0.0925324
4.13647,7.86939,11.7632,1.04441,1.3273,1.98921,0.690523,0.251019,0.0584851
4.02266,7.13694,11.0783,0.990911,1.51949,2.31497,0.642553,0.266642,0.0907588
3.9783,7.15317,10.8522,0.976747,1.59832,2.45619,0.63635,0.264515,0.0990905
4.13353,7.5585,11.4514,1.00747,1.44949,2.14956,0.669405,0.247361,0.0833322
4.05943,6.97408,10.8272,1.02218,1.54264,2.14509,0.642063,0.269331,0.0886656
3.96247,6.15331,10.4336,1.0188,1.89982,2.59026,0.553182,0.305662,0.141237
3.98345,7.07522,10.4789,1.05559,1.68107,2.54852,0.647808,0.248958,0.103218
3.95395,7.02469,10.6817,0.998165,1.52287,2.10237,0.640302,0.260215,0.0995012
4.04054,7.40036,10.6282,1.04724,1.56347,2.37043,0.643993,0.256786,0.0992429
3.98716,5.9788,9.62199,0.940489,1.76087,2.29775,0.53083,0.303963,0.165195
4.06011,7.53413,10.6522,1.08054,1.59138,2.44171,0.664296,0.246685,0.0892258
4.02111,7.31115,10.681,1.02057,1.56149,2.69684,0.663803,0.251767,0.0844911
4.07262,7.34232,11.4374,0.983687,1.54611,2.34266,0.652094,0.268367,0.0796295
4.08125,6.63557,10.7052,1.06433,1.85855,2.55724,0.607093,0.285056,0.10785
4.11033,7.83005,11.8503,1.02758,1.51694,2.57847,0.692545,0.238778,0.0687883
4.04307,7.5673,10.6408,1.04771,1.66528,2.50185,0.662534,0.235538,0.102021
4.13713,7.38752,11.6346,1.06726,1.50396,2.17837,0.676558,0.248845,0.0746917
4.05391,7.25365,10.4618,0.953531,1.54505,2.70249,0.637835,0.247795,0.114346
4.06765,7.33937,10.8617,1.06097,1.73027,2.85874,0.64289,0.260601,0.0965697
3.98319,7.29936,11.0837,1.02774,1.57753,2.20917,0.66352,0.250078,0.0863731
3.99486,6.96244,10.7897,1.03874,1.61938,2.11182,0.651826,0.241412,0.106772
4.02365,6.79263,9.87818,0.987797,1.76018,2.37527,0.5965,0.249657,0.154029
3.97534,7.58738,11.0254,1.04525,1.53235,2.56205,0.640502,0.252562,0.106974
4.04498,7.52121,11.123,1.06004,1.61537,2.61111,0.658842,0.250418,0.0907513
4.07808,6.82314,10.622,0.983241,1.84921,3.19587,0.590538,0.290784,0.118755
4.08032,7.21412,10.1628,1.09524,1.51116,2.31489,0.650725,0.243977,0.105328
4.00261,7.30206,10.8264,0.985232,1.7222,2.82198,0.648271,0.250034,0.101781
3.96049,6.46608,10.1317,0.993662,1.80462,2.43075,0.574367,0.291582,0.134165
4.00696,7.23934,10.3722,0.947358,1.47614,2.30708,0.63154,0.263286,0.105253
4.09849,7.6493,11.2988,1.02506,1.61395,2.72558,0.662836,0.251899,0.0853078
4.05265,7.70052,11.3179,1.02146,1.5028,2.72233,0.668463,0.250301,0.0813127
3.95691,6.98155,9.94593,0.950689,1.61192,2.54227,0.604293,0.249754,0.145994
4.09813,7.4152,11.4776,1.01831,1.61396,2.38104,0.664283,0.257809,0.0780128
4.06946,6.68659,10.7382,0.99167,1.80089,2.51915,0.613323,0.277341,0.109472
3.9569,6.61949,10.1355,0.96894,1.71127,2.21671,0.604019,0.255176,0.140757
3.99935,6.4612,10.1382,1.03053,1.74448,2.28226,0.587379,0.259455,0.153285
4.00102,7.31167,10.9249,0.996058,1.52426,2.68521,0.630323,0.289106,0.0807406
4.03915,7.55582,10.7713,1.0376,1.47446,2.60105,0.658616,0.246673,0.0946625
4.13927,7.3378,10.9145,1.05356,1.64767,2.8084,0.652653,0.25205,0.0953865
4.05361,7.28136,11.6107,1.08849,1.74566,2.87965,0.66326,0.265695,0.0710964
3.96755,7.20319,10.7522,0.971139,1.41352,2.29778,0.656988,0.252072,0.0909712
4.13306,7.43113,10.4182,1.03292,1.61035,3.09188,0.652246,0.255561,0.0922562
3.93766,6.67055,9.83581,0.920563,1.79415,2.48959,0.588528,0.260556,0.150927
4.02498,6.94098,10.5188,1.02171,1.56534,2.38969,0.635113,0.262566,0.1024
4.0419,7.7674,12.3029,1.0626,1.4926,2.81603,0.684562,0.256311,0.0592129
4.00411,7.58054,10.6017,1.0451,1.50773,2.65708,0.653942,0.245504,0.100578
4.00667,7.2488,10.4694,0.954264,1.61194,2.7019,0.639452,0.258082,0.102411
4.06623,7.25476,10.1946,1.00206,1.50709,2.09833,0.655145,0.232096,0.112846
4.05114,7.15051,10.8937,1.05615,1.77494,2.69923,0.620491,0.267637,0.111798
4.08614,7.49299,11.0441,1.03955,1.59293,2.69567,0.660676,0.253946,0.0854774
3.94527,6.52365,10.1191,1.03593,1.66375,2.42255,0.581182,0.296534,0.122297
4.01523,7.28628,11.7892,1.00758,1.55297,2.23557,0.661823,0.266703,0.0714676
3.93817,7.27771,10.8805,1.02328,1.67873,2.90161,0.63087,0.27165,0.0974603
4.08382,7.71391,12.3131,1.02257,1.26621,1.59123,0.683721,0.265062,0.0513034
4.11936,7.25558,11.3012,0.966526,1.3802,2.07206,0.663202,0.257573,0.0792499
4.09151,7.75248,11.7425,1.0969,1.43394,2.0678,0.672985,0.249256,0.0777599
3.93827,6.71749,10.1088,1.03733,1.69463,2.42327,0.601167,0.286854,0.112057
4.00655,6.5473,10.6308,1.04268,1.62851,2.29269,0.585739,0.29877,0.115556
4.02175,6.98929,10.4417,0.997845,1.8111,2.6456,0.603082,0.272662,0.124299
3.98402,6.30966,10.0408,1.01251,1.72743,2.45022,0.569295,0.291731,0.138974
4.05335,7.73941,10.4385,1.04521,1.57795,2.51727,0.665947,0.230923,0.103089
4.148,7.89381,11.2282,1.06592,1.4945,2.45552,0.685967,0.243491,0.0706309
4.0997,7.60205,11.0354,1.0687,1.56743,2.86634,0.658695,0.25831,0.0830353
3.9541,6.031,9.58733,0.990984,1.74671,2.16772,0.541657,0.282455,0.175959
3.9178,6.84232,11.3705,1.04079,1.53586,2.21252,0.614595,0.300428,0.0850146
3.98441,6.76754,10.3464,1.02727,1.80443,2.57787,0.594265,0.282617,0.1232
3.96434,6.9386,10.3248,0.981725,1.58065,2.50404,0.645082,0.247485,0.107535
3.77815,6.28585,9.46245,0.920061,1.65478,2.39276,0.551288,0.273979,0.174656
4.08911,7.60937,10.8232,1.05949,1.69254,2.76176,0.667225,0.244385,0.0884348
4.03481,7.22362,10.5995,1.07423,1.50219,2.19759,0.644568,0.260638,0.0949052
3.96869,7.19257,10.5892,1.02433,1.71386,2.62348,0.646802,0.241498,0.111787
4.0828,6.89379,10.6559,1.06853,1.76423,2.32874,0.635923,0.266504,0.0976776
3.97588,6.68769,10.6504,1.01282,1.82787,2.74239,0.60152,0.286345,0.112185
4.05627,6.77169,10.0305,1.02973,1.76063,2.94853,0.568155,0.307674,0.124213
4.01266,7.5383,10.3431,1.03588,1.60814,2.91646,0.652846,0.238527,0.108672
4.03276,7.25631,11.0355,1.03602,1.54179,2.04771,0.645986,0.257851,0.0961001
4.03907,7.28756,11.8953,0.994732,1.50263,2.19728,0.674608,0.246961,0.0785411
4.03942,7.32605,10.216,1.02226,1.57135,2.38461,0.628785,0.257725,0.113524
3.96207,7.33003,10.4342,1.00591,1.75731,2.59951,0.657971,0.221404,0.120638
4.05511,6.42459,9.83875,0.979187,1.91124,2.83896,0.549311,0.298369,0.152417
3.96855,6.32122,9.78835,0.975301,1.7557,2.36433,0.554205,0.291727,0.154149
4.08931,7.987,11.4915,1.02022,1.48739,2.5526,0.685921,0.243729,0.0703261
4.14285,7.27435,10.6735,1.03253,1.7659,2.84047,0.639996,0.250006,0.11003
3.97447,7.33861,10.8674,1.02139,1.51789,2.52699,0.669565,0.249186,0.0813238
3.94541,7.48296,11.2341,1.06085,1.49499,2.12306,0.665756,0.256545,0.0777875
3.9478,7.18953,10.191,0.987092,1.60925,2.42526,0.631264,0.24356,0.125307
3.91864,7.25838,10.6826,1.00629,1.77479,2.98636,0.65529,0.244152,0.100602
4.08077,7.23503,10.5774,1.01865,1.67544,2.50927,0.646876,0.250143,0.103052
4.0796,7.47946,10.5477,1.04071,1.58201,2.4613,0.642454,0.257382,0.100307
4.11456,7.46125,10.7684,1.05676,1.46174,2.23086,0.665541,0.237892,0.096578
4.13885,7.69053,11.2784,1.07601,1.71391,2.91141,0.693018,0.2296,0.0773962
3.93698,6.95863,11.3043,0.955955,1.5516,2.20044,0.635542,0.266853,0.0976889
4.10442,7.49721,11.6217,1.07828,1.68386,2.51408,0.672658,0.24949,0.0777813
3.98853,6.97993,10.7659,1.02678,1.59749,2.63245,0.601671,0.292442,0.105926
3.90735,7.02033,10.5375,1.04407,1.65132,2.48686,0.604634,0.290061,0.105385
3.96498,6.69687,10.3519,1.01586,1.69518,2.67264,0.597722,0.286099,0.116302
4.10416,7.28283,10.9352,0.987603,1.5529,2.32097,0.660989,0.243169,0.0959179
