mean1,mean2,mean3,var1,var2,var3,sk1,sk2,sk3,w1,w2,w3,mm_mean,mm_var,mm_skew
4.07398,6.97201,11.0415,1.12237,3.24549,7.34882,0.0,0.0,0.0,0.621149,0.285151,0.0937181,5.55341,7.0674,26.4776219437
3.95855,7.21451,10.4953,0.941578,2.41056,6.00199,0.0,0.0,0.0,0.646994,0.254956,0.0981409,5.43056,6.5436,21.6830773752
4.14406,8.26499,12.2606,1.17356,2.12075,5.52265,0.0,0.0,0.0,0.710802,0.232323,0.0569677,5.56421,7.3242,26.4054893881
4.09137,7.88574,12.0586,1.21877,2.38881,6.27978,0.0,0.0,0.0,0.673804,0.259753,0.0665251,5.60734,7.52512,27.1785860546
4.00495,7.31463,10.8038,1.0038,2.76123,7.29194,0.0,0.0,0.0,0.637845,0.265396,0.0967794,5.5414,7.09917,25.3586871342
4.06272,7.22264,11.2528,1.12969,3.21811,7.32666,0.0,0.0,0.0,0.652693,0.252402,0.0949259,5.5429,7.48211,29.4832839176
4.02571,7.71577,11.0092,1.01575,2.60602,8.90854,0.0,0.0,0.0,0.667672,0.245067,0.0872478,5.53926,7.39499,28.3359156473
4.01765,7.07932,10.6835,1.04675,3.12697,6.00671,0.0,0.0,0.0,0.628359,0.251898,0.119727,5.58689,7.3829,25.6851777116
3.9609,7.2905,11.3339,0.987843,2.70501,6.61522,0.0,0.0,0.0,0.628594,0.282298,0.0892203,5.5591,7.40198,27.2954992699
3.98498,7.01411,10.2938,1.02477,2.92754,6.23068,0.0,0.0,0.0,0.616031,0.263736,0.120315,5.54325,6.9347,22.5468501356
3.96995,6.61,10.2303,0.980576,2.77263,4.04162,0.0,0.0,0.0,0.574284,0.289553,0.136128,5.58645,6.65578,18.9165663176
3.98526,7.02755,10.5174,0.994959,2.48111,5.02746,0.0,0.0,0.0,0.623317,0.264683,0.112015,5.52225,6.70716,21.1453428631
3.92979,6.65263,10.2374,0.976616,2.60359,5.74756,0.0,0.0,0.0,0.596842,0.277187,0.126054,5.47996,6.69752,21.9655979062
3.91785,6.96704,10.1709,1.03197,2.82714,7.59603,0.0,0.0,0.0,0.604852,0.272487,0.122759,5.51672,7.10558,24.1130492066
3.95437,7.20089,10.6876,1.03381,2.66302,7.3293,0.0,0.0,0.0,0.624741,0.27721,0.0981337,5.51542,7.03843,24.3967037372
3.96726,6.93702,10.1674,1.01466,2.53065,4.48277,0.0,0.0,0.0,0.602315,0.275212,0.122473,5.54392,6.50604,18.122857431
4.02269,7.03013,10.4377,0.967257,2.52751,5.85055,0.0,0.0,0.0,0.605746,0.287171,0.107201,5.57451,6.54145,20.5438983329
3.92432,6.75932,9.96589,1.04239,2.80275,4.75099,0.0,0.0,0.0,0.594909,0.267056,0.138143,5.51645,6.68036,18.8699834569
4.06899,7.60309,12.1253,1.06876,2.00245,4.98522,0.0,0.0,0.0,0.662422,0.267913,0.0697494,5.57809,7.18919,26.4066466827
4.01446,7.25815,10.5634,1.07532,2.68521,6.05432,0.0,0.0,0.0,0.650333,0.246803,0.102909,5.48913,6.82135,22.6334921126
3.97784,6.91024,10.3776,0.913311,2.89421,5.5133,0.0,0.0,0.0,0.608884,0.25979,0.131382,5.58069,7.07903,23.3539648909
4.01413,7.00017,10.4117,0.975102,2.71988,7.19301,0.0,0.0,0.0,0.622656,0.26225,0.115205,5.5347,6.89219,24.4909260243
4.10949,7.16259,11.1421,1.09779,2.8592,6.2347,0.0,0.0,0.0,0.655415,0.263609,0.0810011,5.48407,6.55243,23.6167627812
3.97408,7.27848,10.4234,0.978619,2.42223,6.077,0.0,0.0,0.0,0.645701,0.245413,0.108958,5.48802,6.80918,22.3934902749
4.02796,7.42199,11.006,1.07674,2.34052,5.74874,0.0,0.0,0.0,0.65695,0.261342,0.081848,5.48668,6.65966,21.8638042052
4.14012,7.4422,11.0875,1.08206,2.84518,6.60093,0.0,0.0,0.0,0.658719,0.255699,0.0856243,5.5795,6.85512,24.3233102591
4.04762,7.4924,11.0108,1.00147,3.02259,5.38925,0.0,0.0,0.0,0.65794,0.230242,0.111829,5.61948,7.64122,27.0325754935
4.05903,7.18068,11.2895,1.00049,3.0408,6.45753,0.0,0.0,0.0,0.651685,0.248162,0.100148,5.5578,7.4609,29.5869748628
3.99965,6.92147,10.621,1.04241,3.42526,5.24831,0.0,0.0,0.0,0.629757,0.248952,0.121315,5.53043,7.24712,24.6826091632
4.04655,7.53646,11.1521,1.05786,2.68629,7.30241,0.0,0.0,0.0,0.660194,0.259786,0.0801533,5.52325,7.01368,25.2931897987
3.98086,5.82743,9.49954,0.889037,2.81219,4.27995,0.0,0.0,0.0,0.538965,0.292329,0.168725,5.45188,5.9952,17.0693585741
3.86939,6.2663,9.8286,1.07898,2.83477,5.03922,0.0,0.0,0.0,0.547596,0.29182,0.160593,5.5259,6.86304,19.7689929938
3.85902,6.47943,9.82359,0.950328,3.01679,6.19958,0.0,0.0,0.0,0.56032,0.273471,0.166242,5.56732,7.26242,22.9208513744
3.98152,7.49123,10.3494,0.961857,2.67123,5.70991,0.0,0.0,0.0,0.641412,0.235078,0.123642,5.59445,7.26084,22.8643936363
4.01234,7.35686,10.9651,0.98441,2.58966,9.64156,0.0,0.0,0.0,0.640559,0.267808,0.0916052,5.54483,7.28235,29.1085980608
3.86809,6.43896,10.1873,0.944425,2.58056,5.35908,0.0,0.0,0.0,0.573808,0.289716,0.136522,5.47581,6.80367,22.0409555751
3.95264,6.66434,10.5643,0.933806,2.51233,4.20117,0.0,0.0,0.0,0.619549,0.263975,0.11651,5.43892,6.55684,21.5232064244
4.12872,7.95111,11.156,1.16014,2.23484,4.67124,0.0,0.0,0.0,0.683088,0.225862,0.0910764,5.63219,7.26031,22.8332284317
3.88475,6.13232,9.68176,0.919287,3.04837,5.31075,0.0,0.0,0.0,0.543115,0.272111,0.184907,5.56877,7.06543,21.3173510691
3.93202,7.1637,10.5866,1.06141,2.84905,6.90851,0.0,0.0,0.0,0.625805,0.272077,0.102153,5.49121,7.07978,23.9851101121
4.0088,7.31435,10.1893,0.951837,2.61285,6.22346,0.0,0.0,0.0,0.633416,0.23848,0.128204,5.58987,7.02861,22.5668585971
4.15336,7.81684,11.1293,1.02997,2.08731,6.35214,0.0,0.0,0.0,0.683087,0.239655,0.0771778,5.56939,6.66002,22.6070891231
3.8686,5.58871,9.53904,0.995166,3.11532,6.68983,0.0,0.0,0.0,0.472317,0.350805,0.176918,5.47538,6.89187,22.4477893383
4.03935,7.20594,10.4991,1.09756,3.26142,6.84049,0.0,0.0,0.0,0.639705,0.249673,0.110645,5.5448,7.12786,24.5531771939
4.06776,7.22315,10.5956,1.03589,2.73919,6.48601,0.0,0.0,0.0,0.633142,0.254163,0.112796,5.60647,7.05467,24.0743623782
4.00739,6.97449,11.2673,1.05962,2.51947,4.44905,0.0,0.0,0.0,0.641242,0.277519,0.0812574,5.42081,6.46864,22.1874708746
4.0513,6.75076,10.2969,1.02306,3.05884,4.46542,0.0,0.0,0.0,0.617768,0.258335,0.123927,5.52279,6.5274,20.0418052242
3.99845,7.02104,10.6378,1.16039,3.12642,5.76996,0.0,0.0,0.0,0.627974,0.266753,0.10536,5.50459,6.98474,22.8984457893
4.03819,7.4945,11.6335,1.11768,2.72088,8.68062,0.0,0.0,0.0,0.658072,0.270492,0.0715274,5.51674,7.26523,28.8330122527
4.01612,6.73865,10.171,0.92996,2.09041,5.30969,0.0,0.0,0.0,0.606203,0.281638,0.112204,5.47368,5.96258,18.4874257552
4.08186,7.84095,11.5304,1.15511,2.66651,6.3114,0.0,0.0,0.0,0.687145,0.244101,0.068819,5.51232,7.10112,25.0534891476
4.01723,7.76991,11.3923,0.99736,2.14066,5.04069,0.0,0.0,0.0,0.67642,0.245785,0.0778655,5.51413,7.05009,23.8199034212
4.02862,6.69155,10.0614,0.896235,2.97393,6.05406,0.0,0.0,0.0,0.60265,0.259609,0.137771,5.55121,6.68349,22.3573771453
3.98263,6.7718,10.1365,0.924554,3.08662,6.19352,0.0,0.0,0.0,0.589258,0.271598,0.139172,5.59672,7.02357,23.0407370263
3.98004,7.41846,11.8405,1.02078,2.41735,5.29012,0.0,0.0,0.0,0.657293,0.274783,0.0679378,5.45893,6.95399,25.4061820515
3.93272,7.25325,10.7978,0.949151,2.79233,6.67772,0.0,0.0,0.0,0.620212,0.285004,0.0948749,5.53077,7.07952,24.0893281455
4.02045,7.2327,9.9992,1.03891,2.99407,5.40638,0.0,0.0,0.0,0.634606,0.240248,0.125229,5.54123,6.69945,19.7220522616
4.11328,7.59563,11.1439,1.01765,3.00636,11.1014,0.0,0.0,0.0,0.658547,0.260495,0.0810284,5.59039,7.33619,30.5846833171
4.01529,7.02335,10.9364,0.961126,2.48922,5.19066,0.0,0.0,0.0,0.626104,0.255636,0.11828,5.60297,7.31058,25.8401234181
4.0026,6.92467,10.2318,1.11559,2.91255,5.39763,0.0,0.0,0.0,0.627566,0.240851,0.131616,5.52637,6.95414,21.9205107599
3.94602,6.9319,10.0687,1.05931,2.80582,6.97721,0.0,0.0,0.0,0.589759,0.280729,0.12954,5.57748,7.01386,22.1921708672
4.05316,7.40803,11.0614,1.0625,2.61121,7.05917,0.0,0.0,0.0,0.653647,0.247876,0.0984756,5.57489,7.34776,27.3178342276
3.89359,6.00769,9.83703,1.02892,3.13057,6.54562,0.0,0.0,0.0,0.521289,0.317739,0.160917,5.5215,7.03782,23.1886019406
4.00973,7.06111,10.7509,1.13281,2.33411,4.66857,0.0,0.0,0.0,0.632514,0.262959,0.1046,5.51754,6.74801,21.059632571
4.00306,6.99577,10.5976,1.01158,2.47963,5.88709,0.0,0.0,0.0,0.623855,0.265251,0.110939,5.52865,6.81534,23.0099637332
4.07591,7.75598,11.9425,1.08855,2.47964,8.06948,0.0,0.0,0.0,0.655967,0.277264,0.066825,5.62217,7.44103,28.4534864829
4.127,7.84944,10.7614,1.14351,2.25533,6.33409,0.0,0.0,0.0,0.660343,0.247031,0.0927289,5.66218,7.04883,21.6538626293
3.99819,7.13734,10.778,1.00681,2.47515,5.89033,0.0,0.0,0.0,0.629722,0.261523,0.10874,5.55633,7.06928,24.2733838578
4.07745,7.66363,10.8879,1.12604,2.69945,6.27384,0.0,0.0,0.0,0.655896,0.239193,0.105,5.6507,7.51552,25.2427908383
3.9188,6.74737,10.1248,0.885231,2.5077,5.70937,0.0,0.0,0.0,0.602867,0.272949,0.124223,5.46194,6.51489,21.0484865439
4.06179,7.51216,11.182,1.0011,2.44968,5.65819,0.0,0.0,0.0,0.659637,0.24584,0.094565,5.58353,7.20359,25.4894983986
4.126,7.95024,12.0127,1.10049,2.1875,6.83306,0.0,0.0,0.0,0.697368,0.256351,0.0464001,5.47278,6.46813,22.4607259849
3.99919,6.83524,10.5253,1.03706,2.78053,4.97942,0.0,0.0,0.0,0.617692,0.259079,0.123261,5.53849,6.93929,22.6247039334
3.99739,7.19292,10.4892,0.922143,2.563,7.90249,0.0,0.0,0.0,0.641837,0.259473,0.0987129,5.46746,6.68587,24.3786524111
4.09405,7.87606,12.6818,1.08513,2.28164,7.48323,0.0,0.0,0.0,0.688107,0.263928,0.0479896,5.50445,7.03344,28.1913706717
4.01362,7.44473,10.452,1.04231,2.34319,6.03876,0.0,0.0,0.0,0.641735,0.254932,0.103339,5.55367,6.80343,20.9936244103
3.96983,7.28964,11.1988,1.08406,2.25543,4.21276,0.0,0.0,0.0,0.64102,0.257485,0.101502,5.55841,7.32179,23.9196690896
4.11867,7.6632,11.3783,1.11284,2.8177,7.72876,0.0,0.0,0.0,0.660747,0.251259,0.0880102,5.64825,7.57917,28.8470871074
4.03723,7.33586,11.4212,1.14616,2.16225,5.29096,0.0,0.0,0.0,0.660588,0.265223,0.0742031,5.46008,6.63061,22.5826017716
4.04644,7.3597,11.7097,1.20882,3.30986,7.80023,0.0,0.0,0.0,0.637054,0.290031,0.0730127,5.5673,7.45958,28.4927551813
4.029,6.64961,10.46,1.01857,2.60094,6.53401,0.0,0.0,0.0,0.592166,0.299262,0.108634,5.51212,6.44065,22.1764328795
3.99605,7.04493,11.1584,1.04689,2.16101,4.74561,0.0,0.0,0.0,0.61506,0.28682,0.0981317,5.57343,6.9417,23.0866404571
4.00358,7.01046,10.4667,0.998389,2.96709,5.08301,0.0,0.0,0.0,0.621844,0.256579,0.121599,5.56108,6.97403,22.2930620843
4.01386,7.06458,10.235,1.14913,3.04856,4.54998,0.0,0.0,0.0,0.623517,0.254436,0.122125,5.55015,6.78339,19.2117407113
4.00015,6.90832,10.718,0.994072,2.62369,5.70564,0.0,0.0,0.0,0.619466,0.272185,0.108449,5.52065,6.83447,23.5873516036
3.93492,6.74283,10.4167,1.08668,2.80917,6.46937,0.0,0.0,0.0,0.594557,0.293483,0.112056,5.48569,6.81377,22.6284044202
4.06636,7.45219,10.8221,1.02438,2.35732,7.65802,0.0,0.0,0.0,0.667678,0.249865,0.0823942,5.46873,6.5613,23.5097362236
4.0817,6.29702,10.1922,1.00676,3.45168,7.58473,0.0,0.0,0.0,0.56286,0.296781,0.14042,5.59746,7.05908,26.0168684679
4.0674,7.58762,11.3554,1.14541,2.39557,7.54964,0.0,0.0,0.0,0.661789,0.261036,0.0771832,5.54885,7.10585,25.7775519184
3.87201,6.62891,10.2848,0.909771,2.66693,5.56448,0.0,0.0,0.0,0.589822,0.267269,0.142987,5.5261,7.22186,24.152130203
3.99051,6.93942,10.5751,1.00862,2.74603,6.94346,0.0,0.0,0.0,0.621794,0.26894,0.109301,5.50343,6.91383,24.7838033737
4.05318,7.11333,10.906,0.947457,2.40328,5.12648,0.0,0.0,0.0,0.632709,0.262324,0.10508,5.57648,6.84099,23.4024339976
4.01883,7.24323,10.6047,1.10263,2.94556,8.08725,0.0,0.0,0.0,0.631863,0.268788,0.0994426,5.54081,7.08534,25.0914628521
4.10454,7.19895,11.0493,1.17227,2.83259,5.77829,0.0,0.0,0.0,0.645985,0.262063,0.0920302,5.55491,6.87676,23.5894835624
3.92074,6.2629,9.9741,0.952771,3.14234,4.98095,0.0,0.0,0.0,0.565419,0.277331,0.157204,5.52173,6.91118,21.4772033159
4.03004,6.83441,10.2427,1.01593,2.85946,7.37878,0.0,0.0,0.0,0.602092,0.273162,0.124727,5.57091,6.901,24.0982620619
3.94748,6.68391,10.8021,1.06676,2.95121,6.28306,0.0,0.0,0.0,0.591929,0.296029,0.112062,5.52576,7.20049,25.7843487702
4.05158,6.69756,10.1066,0.905072,2.97149,5.41773,0.0,0.0,0.0,0.601306,0.257613,0.141177,5.58844,6.69364,21.5946875652
4.08007,7.2705,10.8367,1.08303,2.89777,8.31522,0.0,0.0,0.0,0.622967,0.273641,0.103379,5.65156,7.36239,27.1977399515
4.00655,6.81595,9.72243,0.979482,3.06674,6.52861,0.0,0.0,0.0,0.618416,0.242502,0.139076,5.48275,6.53592,21.0243801137
3.9972,7.50435,10.9918,1.23176,2.53082,5.98797,0.0,0.0,0.0,0.662786,0.253944,0.0833083,5.47068,6.98664,22.6110278414
3.91216,6.2384,9.76921,0.9677,2.75938,4.61987,0.0,0.0,0.0,0.570408,0.279345,0.150301,5.44252,6.34368,18.5896699698
3.96087,6.93509,9.95686,1.0179,3.41649,7.04029,0.0,0.0,0.0,0.59333,0.260479,0.146285,5.61308,7.35883,23.8720213898
4.14754,7.53718,10.7312,1.0123,2.76874,6.09894,0.0,0.0,0.0,0.660834,0.235692,0.103572,5.62875,6.95803,23.6828035272
4.05722,7.87572,11.2349,1.15291,2.65561,9.37224,0.0,0.0,0.0,0.673822,0.235979,0.0902452,5.60624,7.94069,31.2856693336
3.95219,7.02301,10.225,0.9899,3.20714,5.77923,0.0,0.0,0.0,0.622071,0.241861,0.136095,5.54871,7.26538,23.6762628615
4.07153,7.60313,11.1259,0.961063,2.10971,6.24261,0.0,0.0,0.0,0.657496,0.256651,0.0859617,5.58477,6.90049,23.7877228604
3.90224,6.90018,10.2257,1.05638,3.12551,7.17046,0.0,0.0,0.0,0.617503,0.268794,0.113774,5.42779,6.94712,23.6993307637
4.03627,7.02882,10.5413,1.03716,2.91918,6.57922,0.0,0.0,0.0,0.639213,0.265018,0.0957969,5.45262,6.48823,22.3078910227
4.04729,6.92022,11.1607,1.17599,2.59414,5.94048,0.0,0.0,0.0,0.638805,0.268011,0.0932444,5.4808,6.87664,25.2142865224
4.09577,7.37709,11.4078,0.98848,2.45829,5.93878,0.0,0.0,0.0,0.65581,0.267441,0.0768874,5.5361,6.68006,24.1470050397
4.06521,7.3416,10.9842,1.08525,2.1486,3.65314,0.0,0.0,0.0,0.656128,0.241219,0.1026,5.56522,6.85558,21.116017876
4.03511,7.25295,10.8193,0.95581,2.55106,4.85903,0.0,0.0,0.0,0.63665,0.262193,0.101253,5.56612,6.80195,21.9959678939
4.14623,7.92466,11.1905,1.00443,2.63158,6.7833,0.0,0.0,0.0,0.691309,0.230114,0.0786464,5.56999,6.9951,25.2802879338
3.96692,6.85417,10.4801,0.945164,2.78369,4.83564,0.0,0.0,0.0,0.632921,0.256457,0.110639,5.42806,6.54381,21.5767300217
4.05876,7.49736,10.7573,1.07532,3.15947,5.60043,0.0,0.0,0.0,0.651416,0.242224,0.106483,5.60544,7.31366,24.1002837777
3.98902,6.85679,9.78619,0.963804,2.57419,5.02814,0.0,0.0,0.0,0.596057,0.261815,0.142202,5.56451,6.41461,17.8866955359
4.01024,7.39402,11.0988,1.09085,2.55274,6.60512,0.0,0.0,0.0,0.651766,0.265244,0.0830764,5.49702,6.939,24.1762164403
4.07194,7.27782,10.2499,0.959915,2.65031,6.57774,0.0,0.0,0.0,0.629487,0.254787,0.115734,5.60378,6.73017,21.7647729323
4.00533,7.34919,10.7654,1.03258,2.40563,6.69971,0.0,0.0,0.0,0.661549,0.252786,0.0856964,5.43005,6.57863,22.6597172175
4.06361,7.32023,10.568,1.14793,2.67143,6.99813,0.0,0.0,0.0,0.627128,0.27077,0.102167,5.6102,6.96131,22.4891406164
4.14037,7.83696,12.1376,1.16786,2.32783,8.5855,0.0,0.0,0.0,0.69065,0.255499,0.0539308,5.51647,6.9123,27.0547204057
4.0102,6.97597,10.6296,1.036,2.6782,5.26884,0.0,0.0,0.0,0.635914,0.24837,0.115744,5.51308,6.93175,23.4321584862
4.0522,7.24217,10.4875,1.00578,2.41911,5.41628,0.0,0.0,0.0,0.658285,0.254391,0.0873433,5.42586,6.06968,18.9531722249
4.01941,7.01326,10.0683,0.929941,3.02449,7.68984,0.0,0.0,0.0,0.593,0.277752,0.129316,5.63345,7.00295,23.5530962963
4.02996,7.58674,10.9334,1.04417,2.60101,9.85138,0.0,0.0,0.0,0.661331,0.263371,0.0753297,5.48687,6.91735,25.9871918155
4.03007,5.96587,10.1127,1.1032,3.0611,5.13907,0.0,0.0,0.0,0.547942,0.306339,0.145703,5.50927,6.64143,21.4122531433
3.98498,7.05798,10.8255,0.983058,2.00243,5.85302,0.0,0.0,0.0,0.632452,0.279413,0.0882724,5.44799,6.32845,21.2206857174
3.93642,6.07866,9.58986,0.990258,2.9332,4.09987,0.0,0.0,0.0,0.547034,0.290699,0.162269,5.47655,6.20811,16.6048554722
4.09252,7.26552,11.4134,1.10112,2.52669,6.39712,0.0,0.0,0.0,0.64796,0.276721,0.0753305,5.52208,6.67439,24.0902559301
4.01078,7.41174,10.8867,1.07671,2.37775,5.61916,0.0,0.0,0.0,0.6565,0.23549,0.108038,5.55465,7.3224,25.0268231823
4.0385,7.34817,10.4189,1.11392,2.94236,6.36954,0.0,0.0,0.0,0.636643,0.258429,0.104969,5.56373,6.91647,21.7871969864
4.00361,6.8492,10.0445,1.04508,2.82636,6.42475,0.0,0.0,0.0,0.589754,0.29182,0.118491,5.55006,6.49883,19.8358550246
3.96444,6.69954,10.2075,1.09121,2.50976,4.02296,0.0,0.0,0.0,0.606275,0.275585,0.118265,5.45702,6.274,17.5872954698
3.98519,7.20625,10.9018,1.02918,3.14032,6.95344,0.0,0.0,0.0,0.633168,0.258592,0.108318,5.56763,7.57871,28.0193789225
3.93504,6.90381,10.1024,1.00543,2.97722,8.22653,0.0,0.0,0.0,0.599069,0.283453,0.11754,5.50171,6.92872,23.9887493343
4.05983,7.41591,10.4632,1.07045,2.83669,6.81918,0.0,0.0,0.0,0.656046,0.232272,0.111663,5.5543,7.08362,24.2628281799
3.95706,6.57412,10.1375,0.98722,2.72621,4.7475,0.0,0.0,0.0,0.574394,0.288231,0.137393,5.56059,6.65625,19.7221245072
3.97136,6.25861,10.0195,1.03825,3.25592,5.23844,0.0,0.0,0.0,0.546487,0.316625,0.136931,5.52392,6.57123,19.8255301625
3.91664,6.89701,9.91004,0.983774,2.82209,4.92385,0.0,0.0,0.0,0.590622,0.260527,0.148899,5.58571,6.92715,19.3760140545
4.06612,7.05679,10.3076,1.01206,2.48003,7.20065,0.0,0.0,0.0,0.626567,0.264654,0.108795,5.53672,6.51673,22.1586770795
4.05919,7.4959,10.8118,1.13042,2.52936,8.90216,0.0,0.0,0.0,0.659895,0.259925,0.0802759,5.49494,6.78836,24.3274451823
4.09343,7.44919,10.6946,1.10723,3.12455,6.43364,0.0,0.0,0.0,0.658785,0.22544,0.115769,5.61414,7.44937,26.1591483495
3.9932,6.83862,10.9972,1.00073,2.35842,4.4665,0.0,0.0,0.0,0.63392,0.271142,0.0950505,5.4309,6.49103,22.3193119636
4.09219,7.65478,11.2518,1.1146,2.48107,8.01087,0.0,0.0,0.0,0.667356,0.253468,0.0791775,5.56208,7.12213,26.2825331584
4.06998,7.4681,11.1299,0.91557,1.92675,3.84633,0.0,0.0,0.0,0.667882,0.244053,0.0880073,5.52039,6.52033,21.0829169696
4.04438,7.12135,11.0026,1.06781,2.92451,8.64252,0.0,0.0,0.0,0.633538,0.269643,0.0968535,5.54812,7.28356,28.9794583999
3.97948,6.99498,10.1993,0.99294,2.92093,6.14902,0.0,0.0,0.0,0.601573,0.268547,0.129968,5.59801,7.03259,22.2616051732
4.10807,7.24426,10.5423,1.14604,2.58548,6.22862,0.0,0.0,0.0,0.64706,0.263861,0.0891874,5.50989,6.30321,19.7785451518
4.12779,7.51013,10.8591,1.03611,2.8484,5.1732,0.0,0.0,0.0,0.662896,0.222045,0.115123,5.65401,7.34297,24.9745395103
4.04903,7.33495,10.4395,0.98359,2.75587,6.18886,0.0,0.0,0.0,0.658062,0.234455,0.107537,5.50686,6.75747,22.8607029498
4.06641,7.22825,10.9893,1.03776,2.6955,6.53669,0.0,0.0,0.0,0.645865,0.270153,0.083932,5.50143,6.61041,23.2735096637
3.98363,7.51374,11.6442,0.89556,2.24017,6.58588,0.0,0.0,0.0,0.661839,0.2594,0.0788387,5.5036,7.24303,28.4041326867
3.9549,7.08675,10.2843,0.96991,2.39619,5.57758,0.0,0.0,0.0,0.631583,0.254263,0.11421,5.47432,6.62037,20.9070754182
4.06677,7.3605,10.3782,1.0758,2.49122,5.67,0.0,0.0,0.0,0.641213,0.258007,0.100818,5.55304,6.51083,19.428651311
4.06815,7.61154,10.7102,1.07511,1.55806,2.97036,0.0,0.0,0.0,0.686816,0.228244,0.0850366,5.44212,6.07741,16.2446530833
3.97394,6.95107,10.323,0.981542,2.5428,5.71749,0.0,0.0,0.0,0.616628,0.254422,0.128932,5.5499,6.9577,22.7199714927
4.11829,7.93647,12.1532,1.0903,2.34055,6.16497,0.0,0.0,0.0,0.693981,0.251445,0.054691,5.51827,6.92049,25.4286575921
4.06209,7.36858,11.7076,0.974672,2.41421,6.49013,0.0,0.0,0.0,0.652231,0.279402,0.0684226,5.50928,6.71494,25.3725148518
3.90106,6.85723,10.0401,0.947286,2.57105,6.26845,0.0,0.0,0.0,0.591903,0.286339,0.121761,5.49503,6.61061,20.4929813465
4.02499,6.99464,10.3251,0.956012,1.89844,3.8564,0.0,0.0,0.0,0.610027,0.271276,0.118752,5.57897,6.24798,17.165608802
4.06466,7.19323,10.9918,1.04268,3.22821,5.74263,0.0,0.0,0.0,0.642653,0.24843,0.109013,5.59743,7.41279,26.6968023914
4.07614,7.26763,11.1707,1.13192,2.44574,4.84299,0.0,0.0,0.0,0.643234,0.26769,0.0891158,5.56287,6.81664,22.2902840247
4.04886,6.93804,10.6336,1.04311,3.19583,7.13292,0.0,0.0,0.0,0.615761,0.269799,0.114518,5.58275,7.18723,26.1329607879
3.96514,7.36436,10.4271,0.940409,2.37986,5.86299,0.0,0.0,0.0,0.652542,0.242331,0.105186,5.46882,6.73914,21.9383992339
