mean1,mean2,var1,var2,sk1,sk2,w1,w2,mm_mean,mm_var,mm_skew
4.31337499619,9.53280481233,1.35424399376,5.44814529414,0.0,0.749235461284,0.754941,0.245154,5.59334726154,7.39947317943,25.4478992529
3.99405312538,8.32828099142,0.857092559338,3.4371357461,0.0,0.67885874692,0.655795,0.344226,5.48608840543,5.9858140279,13.530972007
4.04056739807,9.04954753072,1.44048905373,5.39026224949,0.0,0.786547035293,0.765462,0.234529,5.21528688744,6.87107474062,22.8195865945
3.83932828903,8.62118320079,1.26969444752,3.87723525873,0.0,0.697111693515,0.681626,0.318409,5.3620458132,7.06259702654,16.9553138691
4.21157932281,9.05332453928,1.2331649065,3.36467220404,0.0,0.616150823241,0.725427,0.274662,5.54180057021,6.4891609006,16.5201442087
4.31257963181,9.03516122577,1.19023025036,3.16556539989,0.0,0.598395937512,0.744355,0.25558,5.51930041419,5.93822226925,15.2789177825
4.15414047241,8.65335517098,1.12407553196,4.99825402802,0.0,0.792324277434,0.678275,0.321816,5.60244151529,6.78917585293,18.7430814771
4.23404073715,9.26557347602,1.51831102371,4.69584860281,0.0,0.714418980415,0.753343,0.246742,5.47588974044,7.00790392125,21.0743486237
4.07556724548,8.67447654019,1.58157718182,7.27269534599,0.0,0.962712832128,0.688416,0.311687,5.50941003601,7.89328061042,24.9935864216
4.16962146759,9.15939473639,1.58516609669,5.21841448416,0.0,0.763723860119,0.740913,0.25913,5.46279959488,7.30671286202,22.1248191944
4.24213027954,8.85416550621,1.00371205807,5.00239837535,0.0,0.773932725963,0.757216,0.242775,5.36178070664,5.88481505854,19.6374380061
4.24340629578,9.45599890991,1.07005465031,3.76117606815,0.0,0.623911141734,0.760904,0.239075,5.48951800853,6.656298076,21.2524256809
1.41199541092,119736.664284,0.105197705328,2.13663902432e+13,0.0,57648.5816262,0.733671,0.266402,31899.1270829,5.69485175236e+12,1.50008365522e+18
1.50508439541,500094.040737,0.0892128124833,1.0250157132e+15,0.0,262578.111937,0.799338,0.200759,100399.676284,2.05821451159e+14,2.46760913886e+20
4.11371612549,8.88590748348,1.3363622427,4.75441471483,0.0,0.750928284132,0.788107,0.211939,5.12532074436,5.86459698201,18.7864885519
3.98318505287,8.17722030035,1.09388506413,3.63154864424,0.0,0.711792423159,0.695106,0.304852,5.26158039389,5.59499541971,13.0881485464
4.08561849594,8.49602939763,1.09663772583,7.19055433734,0.0,0.978302389554,0.700792,0.29929,5.40595046317,7.00005476428,24.4166639373
4.15321969986,9.07293137294,1.75246155262,8.96813481085,0.0,1.0261632618,0.696263,0.303745,5.64758798428,9.06287545994,32.7174636676
4.23508787155,9.50494160383,1.00379443169,7.6378585103,0.0,0.896864935031,0.736344,0.263729,5.62520937368,8.14613702509,34.0226451567
4.2806892395,8.77915899742,0.997974693775,3.70622146523,0.0,0.668405621585,0.7488,0.251197,5.41067820792,5.48464466008,15.5632965227
1.50596284866,353090.398379,0.11469180882,1.70322479902e+15,0.0,1597149.5819,0.762925,0.237131,83729.9595771,4.03910587102e+14,3.26378560403e+20
4.14849376678,9.02216605891,1.1979008913,6.24074702519,0.0,0.851899037607,0.716022,0.283867,5.53150362808,7.45764612491,25.4141862564
3.91416954994,8.42561863316,0.959475696087,3.14187943937,0.0,0.640433927545,0.680394,0.319709,5.35692419624,6.0842392855,13.8220268057
1.48597538471,652182.767636,0.0981842428446,1.2177490568e+15,0.0,153349.930971,0.774234,0.22584,147289.952742,2.75090525944e+14,4.16587641632e+20
4.47626972198,10.1933734963,1.42096984386,6.24241134339,0.0,0.750050959661,0.809416,0.190671,5.5667430724,7.38434376024,30.7345622118
4.12490987778,7.87798440942,1.45388329029,2.43924447033,0.0,0.602540909247,0.687343,0.312624,5.29807260041,4.78868634413,6.83183573459
4.34548950195,10.111695294,1.4454010725,7.91862038596,0.0,0.856428860161,0.803237,0.196789,5.48033103909,7.97479700168,36.2422443829
4.19386720657,8.0245423205,0.822840929031,4.07521268957,0.0,0.770623870518,0.668873,0.331145,5.46245325028,5.15002397456,12.7368765616
4.07254552841,8.48501863773,1.11953520775,5.27523082051,0.0,0.831895701407,0.719892,0.280165,5.3089931857,6.21050782776,18.9402348678
4.09913921356,8.72428382377,1.50435900688,6.12882220232,0.0,0.87414427155,0.697636,0.302376,5.49771988183,7.41524713067,22.0479517993
4.42207336426,9.64730618375,2.0916223526,7.01770508537,0.0,0.844487819455,0.833265,0.166686,5.29283383173,6.7050414386,24.0815056935
3.71455001831,7.6807465844,0.565953016281,3.59359701362,0.0,0.755461758601,0.681442,0.318627,4.97854073408,4.94598571968,12.9712624708
4.34840011597,9.58958403165,1.25713074207,4.18058256709,0.0,0.649339242669,0.774347,0.225731,5.53183459283,6.71835710403,21.9763664399
3.84480214119,9.01258535585,1.0154851675,5.85248787426,0.0,0.824611395716,0.690172,0.309981,5.44731028995,8.22763849354,27.4979206804
4.32265043259,9.47684882023,1.44616854191,6.12032226446,0.0,0.80093882858,0.75778,0.242254,5.57142628731,7.45520969536,26.4145595809
1.43342828751,1880164.53606,0.125353857875,8.59317266026e+16,0.0,3790498.51699,0.744987,0.255092,479615.654119,2.19211519483e+16,9.21027307418e+22
