mean1,mean2,var1,var2,sk1,sk2,w1,w2,mm_mean,mm_var,mm_skew
4.09780502319,8.85291954459,1.27848243713,5.12817591316,0.0,0.784127381986,0.71906,0.28104,5.43458962068,6.9294242611,20.8212214786
4.21235132217,8.99155985135,1.25280177593,5.3772747601,0.0,0.790843542143,0.732446,0.267545,5.49096842609,6.83226026526,21.7460598765
4.11844301224,8.47347133217,1.28107988834,5.15113643798,0.0,0.822763577439,0.714058,0.285994,5.3641657759,6.26097604776,17.7751207441
4.22176408768,8.92960076238,1.47439599037,5.56630621732,0.0,0.811078088099,0.744378,0.255686,5.42576644683,6.7388288956,20.9028758898
4.26616477966,8.62141153544,1.33737313747,5.08496469392,0.0,0.802563201146,0.742444,0.257665,5.38882313806,5.93139061434,17.2220401834
1.46956694126,430512.068697,0.113498337567,9.99562893121e+14,0.0,396278.683657,0.742418,0.257654,110924.201103,2.57576720192e+14,2.46928592642e+20
4.14021873474,8.82629661113,1.17741858959,4.70244748101,0.0,0.751893490121,0.725201,0.274867,5.42854524406,6.52334458344,19.3129439072
4.16356897354,8.86545104318,1.33188664913,4.05219046251,0.0,0.692892060176,0.726957,0.273058,5.4475158512,6.46304587682,17.1697106361
4.24665594101,8.89396151444,1.36726605892,5.09030647157,0.0,0.777347470304,0.752274,0.247906,5.39951124277,6.31752412223,19.2902957536
4.15359163284,8.61982014359,1.38700437546,4.95576244226,0.0,0.792005273304,0.731617,0.268538,5.35359067101,6.26392932695,17.6927449639
1.45525324345,347885.199926,0.0933406874537,8.0271369878e+14,0.0,540417.672358,0.738289,0.261757,91062.5907176,2.10139616658e+14,1.61891671612e+20
4.31516122818,9.03140700222,1.35178768635,5.31714887566,0.0,0.782602299548,0.759111,0.24096,5.451896915,6.37567438391,20.3839427732
1.4697098732,830271.486529,0.11171887815,1.42268300246e+16,0.0,2965274.95439,0.748302,0.251786,209051.509288,3.58224089117e+15,6.6758903074e+21
4.09252166748,8.78751307433,1.22367572784,5.11186206436,0.0,0.788903394133,0.723669,0.276414,5.39062601082,6.70746456953,20.4202345629
1.46021151543,494616.941801,0.104175277054,1.72016184055e+15,0.0,589837.336937,0.759637,0.240389,118901.494961,4.13552357529e+14,4.66095146017e+20
1.46473777294,336621.800797,0.100294105709,2.95561955642e+14,0.0,133366.053583,0.752813,0.24729,83244.2627563,7.3110569038e+13,5.55612832096e+19
1.45469117165,311066.594537,0.116586007178,3.34570073909e+14,0.0,203491.917141,0.749278,0.250827,78025.0044402,8.39374061035e+13,5.86728259177e+19
4.2547416687,8.89718026506,1.37728559971,5.12218804929,0.0,0.77958651563,0.745894,0.254136,5.43468221267,6.41433220984,19.4076121194
1.43964719772,287149.379364,0.104137167335,1.96490935507e+14,0.0,116476.021595,0.750782,0.249294,71585.817441,4.89995242188e+13,3.16797783046e+19
4.20199251175,8.66238696877,1.24781143665,5.06174656022,0.0,0.796693110492,0.728555,0.271403,5.41238476798,6.21694522456,18.334283459
4.2565536499,9.05377373365,1.52583289146,5.47796644536,0.0,0.792810699122,0.76259,0.237329,5.39472559602,6.62905876757,20.9885167634
4.24823856354,8.91264954515,1.16548979282,4.43133260177,0.0,0.72174402652,0.742478,0.257514,5.4493559656,6.16636650904,18.334468001
4.21869850159,8.76819572035,1.28851020336,5.38511049596,0.0,0.812515673131,0.717626,0.282292,5.50264083497,6.63817810891,19.8718131666
4.15058088303,8.69620801523,1.1634966135,4.1558921616,0.0,0.716154924554,0.741437,0.258643,5.32660980943,5.89968011201,16.6970886492
1.44141817093,412711.99323,0.123249441385,1.08630121577e+15,0.0,509551.838697,0.749071,0.250939,103566.69317,2.72627564426e+14,2.52821479062e+20
4.15133571625,8.63025698836,1.280123353,4.29626182373,0.0,0.734368457402,0.733969,0.266077,5.34326334691,6.0002325082,16.3146600357
4.13869667053,8.89424803311,1.2526409626,4.44536161549,0.0,0.724478006104,0.730209,0.269715,5.42102736228,6.56805206652,18.9304746579
4.22759246826,8.86116641084,1.12425398827,4.82753273171,0.0,0.759107600908,0.725516,0.274494,5.49952258047,6.4164992408,19.3945827857
4.09623670578,8.89182985352,1.21647000313,5.43176543264,0.0,0.804329203599,0.71813,0.281911,5.44833696926,7.06052767669,22.2378142153
1.42945754528,341993.671694,0.0975203812122,3.12026216575e+14,0.0,137949.622248,0.748731,0.25129,85940.7291701,7.84311362041e+13,6.02344095068e+19
4.12128686905,8.63968429997,1.03934431076,4.78506543114,0.0,0.77579989292,0.708686,0.291425,5.4385166807,6.3470616851,18.6475130639
4.04755544662,8.64223291729,1.23688542843,4.77364329527,0.0,0.774596675132,0.73442,0.265628,5.26822303898,6.29460544235,18.5809348424
1.45843458176,317165.383343,0.103443019092,4.01017332265e+14,0.0,251891.825892,0.766035,0.233983,74212.4613748,9.38493141983e+13,6.83927964622e+19
4.23706626892,8.83929870111,1.45154249668,5.76241824495,0.0,0.834743971533,0.752077,0.247938,5.37820255728,6.46984601286,20.4668182165
4.18948411942,8.63280565477,1.12701165676,5.11210464387,0.0,0.803688125097,0.723088,0.276901,5.41980196526,6.18356455578,18.6971226501
4.16690015793,8.82366562488,1.23728239536,4.70745928444,0.0,0.752543057874,0.723468,0.276607,5.45530542799,6.5365393121,18.9300173651
4.16271305084,8.77119012261,1.13050198555,4.68667725287,0.0,0.755484817375,0.725845,0.274196,5.4265080636,6.33234132837,18.7848456822
1.45101630688,349676.872556,0.0881993100047,2.98921661327e+14,0.0,121023.015783,0.75409,0.246037,86034.4930139,7.35684290441e+13,5.81733550086e+19
4.11902141571,8.73029481166,1.1403002739,4.70535101059,0.0,0.760737382781,0.741483,0.258635,5.31214062913,6.13983718886,18.719427795
4.16806459427,9.04136346937,1.22013056278,4.65308866294,0.0,0.729324778028,0.732987,0.267086,5.46996268262,6.78614553513,20.5662467649
1.45151042938,124984.9144,0.103520922363,1.26738288351e+13,0.0,23194.866788,0.732123,0.267945,33490.181771,3.39895685726e+12,9.3229662449e+17
1.45340704918,547751.650401,0.107439674437,3.92995309897e+15,0.0,1499441.14533,0.738739,0.261178,143061.926606,1.02647642059e+15,1.24615823808e+21
1.46392953396,225959.956532,0.0952503159642,1.00559765736e+14,0.0,87539.2760204,0.738972,0.261125,59004.8212022,2.62684959345e+13,1.31531101345e+19
4.08382034302,8.50961557918,1.14600479603,4.72947627733,0.0,0.783377824747,0.727145,0.272864,5.29150005005,6.0102078997,17.4667765044
1.46826136112,303903.056073,0.116759695113,3.37996043746e+14,0.0,221573.638212,0.737889,0.262123,79660.9611198,8.86142854372e+13,5.96037247356e+19
4.18071746826,8.68151092862,1.24587869644,5.29075863626,0.0,0.813448573446,0.730852,0.269217,5.39269391752,6.32038775118,19.2373995388
4.16600084305,8.86804951005,1.252784729,5.04953297267,0.0,0.776454232783,0.74345,0.25643,5.37125107329,6.44171977614,20.0776637597
4.1275100708,8.3705652678,1.10512375832,4.25392608176,0.0,0.754158732721,0.717761,0.282246,5.32512766718,5.6410932339,15.0717806229
4.16745328903,8.61193276373,1.12241899967,4.55712733901,0.0,0.758877157365,0.713329,0.286714,5.44192517871,6.14706326576,17.238746113
1.44961833954,293010.597979,0.110709071159,2.77656023338e+14,0.0,184082.85703,0.75048,0.249554,73123.0614594,6.93062563862e+13,4.57104991891e+19
4.3182926178,9.11990662679,1.49045312405,4.76664585398,0.0,0.731906425584,0.766612,0.233499,5.4399391111,6.38214752916,19.1681431062
1.45483422279,228380.850823,0.103049367666,2.13215765956e+14,0.0,261558.304214,0.723525,0.27656,63162.1511411,5.89774723248e+13,2.92284363489e+19
4.16850471497,8.66408148205,1.26132774353,3.81180882322,0.0,0.687470089463,0.725225,0.274818,5.4041474108,5.99011570695,15.1954193324
4.21942949295,8.61632120037,1.29299414158,5.26935653342,0.0,0.818150853338,0.728397,0.271645,5.41400077698,6.19831316005,18.2774052257
4.09548902512,8.84407976299,1.20047414303,5.12862552219,0.0,0.784980517616,0.723894,0.276162,5.4070979231,6.79293311047,20.9800097222
4.16994428635,8.76207616832,1.29325771332,4.40349408364,0.0,0.732213581608,0.727862,0.272211,5.4202779508,6.31783389724,17.4218482339
4.19697570801,8.56696730706,1.29053342342,4.31569538056,0.0,0.741736640909,0.723934,0.276028,5.40305223478,5.94169639688,15.6036901339
1.45866775513,214918.350054,0.11354277283,1.0669140023e+14,0.0,111157.128749,0.7532,0.246912,53067.063704,2.6351998598e+13,1.27920784796e+19
4.13290882111,8.9791174056,1.24967086315,5.43012348249,0.0,0.79603954383,0.738262,0.261718,5.40116475057,6.88166241754,22.4343423201
1.44813406467,296961.971462,0.113844104111,3.49109747443e+14,0.0,249269.669364,0.748348,0.251668,74736.8578764,8.78762998232e+13,5.85763393859e+19
4.15366744995,8.79648706574,1.20138764381,4.77783038536,0.0,0.760808441319,0.730706,0.269409,5.40496523242,6.40801101315,19.08441608
1.45572650433,161928.088509,0.111133135855,1.95876626598e+13,0.0,20499.7208514,0.75177,0.248319,40210.9636418,4.86888897249e+12,1.77649323705e+18
1.46214556694,254641.645509,0.112091243267,1.4679496752e+14,0.0,107858.303287,0.760612,0.239455,60976.3234455,3.5162595661e+13,2.04240321678e+19
4.08079004288,8.65965670354,1.19548785686,4.14157293972,0.0,0.718002061518,0.70253,0.297517,5.44327749322,6.45406075203,16.7928941393
4.18665456772,8.4428697197,1.18079793453,4.82156500388,0.0,0.79782641495,0.7162,0.283803,5.39459160801,5.89617256405,16.451654743
4.13548326492,8.5101367244,1.24903178215,4.80208425328,0.0,0.789575977702,0.721025,0.279036,5.35642065308,6.09063066179,17.0392770093
4.19189310074,9.09282020179,1.24065411091,5.00656940784,0.0,0.753132809307,0.739209,0.260817,5.47024382633,6.85361210272,21.7251205051
1.46686315536,594178.316607,0.105454862118,3.49014955059e+15,0.0,983212.59146,0.7758,0.224288,133268.4266,7.82861393994e+14,1.0824208669e+21
1.46387922764,514816.614867,0.113184534013,2.03149093687e+15,0.0,671327.775185,0.748227,0.251831,129647.783665,5.11641957572e+14,5.91160661773e+20
4.10331201553,8.57114536726,0.966792106628,4.70552294122,0.0,0.775463150844,0.704966,0.29513,5.42229517359,6.22302286878,18.2475600889
1.47857284546,1737271.71683,0.104404687881,2.1285032207e+17,0.0,18729521.9846,0.766265,0.233779,406139.577146,4.97605740259e+16,1.98712039242e+23
4.13661003113,8.72123558296,1.19650447369,4.62027986637,0.0,0.754368084453,0.715893,0.284074,5.43884583418,6.4437298275,18.2575985894
4.24541044235,8.64682226842,1.33095824718,4.32514172822,0.0,0.735460770923,0.742476,0.257615,5.37966666871,5.80750973128,15.6485895194
4.21503257751,9.10344083106,1.15710949898,5.03999615568,0.0,0.754825868959,0.730659,0.269408,5.53229518565,6.90688163698,22.0088249592
1.44547367096,307123.13691,0.0913576707244,2.89663312388e+14,0.0,170343.941515,0.751301,0.24866,76370.3292265,7.2045305152e+13,4.98644909049e+19
4.18810415268,8.62251907395,1.20894992352,4.95267109704,0.0,0.791488878576,0.731038,0.26895,5.38068752238,6.08205112174,17.9286006924
1.42770802975,378563.858691,0.0925095677376,4.89574324152e+14,0.0,199844.278712,0.73454,0.265435,100485.184245,1.29978151629e+14,1.08414108452e+20
4.09378242493,8.59754655859,1.16195893288,4.39425724716,0.0,0.745952651824,0.727146,0.27291,5.32313095844,6.06916453355,17.0981096676
4.17018270493,8.60177840154,1.21423137188,4.14504273522,0.0,0.723323576022,0.717275,0.282942,5.42497403552,6.02857236558,15.7576510917
4.09832715988,8.57035936641,1.124527812,3.61746517906,0.0,0.676700005932,0.721995,0.278037,5.34185043007,5.83220912607,14.8689709226
4.15004491806,8.76419805928,1.2320381403,4.78243970657,0.0,0.764108367468,0.730728,0.269386,5.39350684422,6.37910223555,18.7866030258
4.16062927246,8.82262711929,1.16235864162,4.94729241885,0.0,0.772346182233,0.739184,0.260799,5.3764067821,6.33941237829,19.7529538332
4.15367269516,8.53209641784,1.11368501186,5.29438495196,0.0,0.828659620828,0.71916,0.280918,5.38397356167,6.16084136728,18.7485726539
1.44564378262,188348.187901,0.10784471035,7.40889106077e+13,0.0,95580.4058331,0.732304,0.267771,50435.3153054,1.98458464752e+13,8.20872370838e+18
4.16934776306,8.43909467153,1.16052079201,4.18311076417,0.0,0.741303210175,0.694137,0.305898,5.47560274354,5.9560598719,14.8605144482
1.4563356638,561351.169485,0.103921122849,1.20600947739e+15,0.0,236953.146188,0.767634,0.232259,130380.065834,2.80162928917e+14,3.62170624693e+20
4.2108206749,8.77804307851,1.3242174387,4.93481211522,0.0,0.775412027415,0.728329,0.271722,5.45205093226,6.43331573767,18.6034142996
4.235932827,8.95959219673,1.30007052422,5.293614001,0.0,0.787321517988,0.74852,0.251572,5.42466187704,6.50614554271,20.7053597293
1.42236948013,163782.94923,0.0969475954771,2.73568605458e+13,0.0,32663.9719825,0.739194,0.260907,42733.0951991,7.14275687715e+12,2.59241562064e+18
4.05785274506,8.78592589635,1.17005622387,4.54628810669,0.0,0.742344640398,0.729802,0.270303,5.33629098149,6.49217524054,19.214333797
4.20272254944,8.94974346423,1.17750012875,5.42797776529,0.0,0.798602718458,0.735986,0.264065,5.45646414031,6.67922860998,21.7787851504
4.10249423981,8.65588196,1.11396455765,4.2608182481,0.0,0.728973783098,0.714768,0.285314,5.40197381298,6.23976701928,17.2321957307
1.46352624893,892683.829966,0.113694220781,1.04579321448e+16,0.0,1503747.75648,0.777801,0.222261,198409.537058,2.32452349892e+15,4.84135211743e+21
4.16513729095,8.65817996267,1.34142374992,4.89487649742,0.0,0.78327942851,0.73621,0.263767,5.35016120132,6.19892737542,17.8318977696
4.18914794922,8.53451047696,1.22490775585,4.51384056565,0.0,0.762246738173,0.724383,0.275643,5.38702327378,5.90163506958,16.1196238124
