mean1,mean2,mean3,var1,var2,var3,sk1,sk2,sk3,w1,w2,w3,mm_mean,mm_var,mm_skew
3.89810504389,5.48942413965,8.8995556063,0.886563760391,0.839072167311,7.59051000881,0.0,0.0,0.0,0.530988796563,0.180721593032,0.288289610406,5.627557,7.48871832625,26.326308621
3.84168022369,6.93089367078,9.4843897642,0.674561848752,2.79917256787,4.36469649559,0.0,0.0,0.0,0.541143555708,0.316513450599,0.142342993693,5.622658,6.25320167984,14.5737857064
3.70891348717,6.28922111257,9.2194497289,0.845872882287,0.485271075259,6.21816735086,0.0,0.0,0.0,0.622443747266,0.143205857323,0.234350395411,5.369825,7.36435404407,25.0266254931
3.83248358387,8.31488551381,16.474,1.26831372796,2.75178765848,1.29691398399e-11,0.0,0.0,0.0,0.665498477215,0.324501522789,0.00999999999607,5.413445,7.35552144048,22.5966876997
4.1517719481,7.29585897217,10.200903711,1.131726129,1.03698063057,1.7614369735,0.0,0.0,0.0,0.698619071894,0.139983349517,0.161397578589,5.568207,6.50344334385,16.1274789527
3.81917372225,5.51106915075,7.45392915969,0.323116403692,0.249902954104,7.12415871762,0.0,0.0,0.0,0.44292764947,0.12314601993,0.4339263306,5.60474,6.1623063506,16.5964812431
4.15285333745,8.18509953312,15.3518729012,1.11973329407,3.00353943821,0.13140611095,0.0,0.0,0.0,0.65814986864,0.321879530431,0.0199706009291,5.674402,7.1293600262,24.869885393
3.96403261231,6.42621534014,8.54773119097,1.04881641851,0.0267896084945,7.33796545193,0.0,0.0,0.0,0.618129653092,0.065338742865,0.316531604043,5.575794,7.42150569116,23.339302988
3.87727454751,7.05092907258,17.5470021459,1.10757969388,6.06650515416,0.00774400000289,0.0,0.0,0.0,0.502164265494,0.47783895862,0.0199967758864,5.6671208,8.80106495907,40.9672570715
3.86375161269,6.32529823074,9.18518769312,1.0911348059,0.725506121835,6.188758518,0.0,0.0,0.0,0.616435932002,0.13352379115,0.250040276848,5.523,7.4534306724,23.4200594917
3.98445004565,6.64560263132,11.421528182,0.633522423818,2.40690485192,1.60720727099,0.0,0.0,0.0,0.579796181849,0.322162617089,0.0980412010621,5.570914,6.4875746596,21.2364704904
3.93766923241,5.51196454058,8.19794909979,0.61941067806,0.0838230705559,7.59233974782,0.0,0.0,0.0,0.566054361695,0.0927031013498,0.341242536955,5.5374,6.8133841922,23.1049460001
3.8761471383,7.1657550646,10.358519309,1.06289607797,1.10685290078,1.89126726668,0.0,0.0,0.0,0.675628944166,0.223702781959,0.100668273875,5.2646108,5.87928942939,14.3650711044
