mu1,mu2,mu3,sigma1,sigma2,sigma3,w1,w2,w3
3.89810504389,5.48942413965,8.8995556063,0.941575148563,0.916008824909,2.75508802197,0.530988796563,0.180721593032,0.288289610406
3.84168022369,6.93089367078,9.4843897642,0.821317142614,1.67307279216,2.08918560583,0.541143555708,0.316513450599,0.142342993693
3.70891348717,6.28922111257,9.2194497289,0.919713478365,0.696614007366,2.49362534292,0.622443747266,0.143205857323,0.234350395411
3.83248358387,8.31488551381,16.474,1.12619435621,1.65885130692,3.60126919848e-06,0.665498477215,0.324501522789,0.00999999999607
4.1517719481,7.29585897217,10.200903711,1.06382617424,1.01832245903,1.32719138541,0.698619071894,0.139983349517,0.161397578589
3.81917372225,5.51106915075,7.45392915969,0.568433288691,0.499902944684,2.66911197173,0.44292764947,0.12314601993,0.4339263306
4.15285333745,8.18509953312,15.3518729012,1.05817451021,1.73307225418,0.362499808206,0.65814986864,0.321879530431,0.0199706009291
3.96403261231,6.42621534014,8.54773119097,1.02411738512,0.163675314249,2.70886792811,0.618129653092,0.065338742865,0.316531604043
3.87727454751,7.05092907258,17.5470021459,1.05241612201,2.46302763975,0.0880000000164,0.502164265494,0.47783895862,0.0199967758864
3.86375161269,6.32529823074,9.18518769312,1.04457398297,0.85176647142,2.48772155154,0.616435932002,0.13352379115,0.250040276848
3.98445004565,6.64560263132,11.421528182,0.795941218821,1.55142026928,1.267756787,0.579796181849,0.322162617089,0.0980412010621
3.93766923241,5.51196454058,8.19794909979,0.787026478627,0.289522141737,2.7554200674,0.566054361695,0.0927031013498,0.341242536955
3.8761471383,7.1657550646,10.358519309,1.03096851454,1.05207076795,1.37523353169,0.675628944166,0.223702781959,0.100668273875
4.49713520163,8.24757060142,12.3040576454,1.12947407621,0.387389483091,1.82507135366,0.796206866844,0.141001655016,0.06279147814
3.45432227448,5.00634794309,8.51715247756,0.815866839313,1.05196788887,2.52568478567,0.418873211611,0.34302437482,0.238102413569
4.01883118985,7.58374198655,10.5651651034,1.05951575008,1.03697882774,2.20831906109,0.681637909246,0.238328044523,0.0800340462304
4.07195146502,7.61994405783,14.3678832905,1.01605641635,1.34587956754,1.88368635376,0.668801330682,0.281577726101,0.0496209432165
4.13564029749,7.67381300672,8.72558012118,1.05821720204,0.922983119962,4.49351153916,0.612619628196,0.159062296825,0.22831807498
4.28110490066,8.09539338839,11.716668487,1.02676283659,0.970612405668,2.67522966328,0.728952794061,0.142155904014,0.128891301926
3.99072770168,5.76784248834,9.32067391138,0.825074537704,1.2301232377,1.85748587438,0.553909230024,0.239450007332,0.206640762644
4.28813450504,5.05476659287,7.99503678964,1.05533884832,2.01373223067,2.72749375565,0.451012455246,0.336128186448,0.212859358306
4.14660396657,8.2874271445,13.4348505379,1.08801171987,1.62314921559,3.32891371868,0.686896401701,0.267427853655,0.0456757446441
3.9395585995,7.98774232982,12.1466421288,0.999542383009,1.17454820794,0.276604905242,0.67790029727,0.282330621395,0.0397690813348
4.19879063153,7.10960350175,9.4049373561,0.983068844057,0.620154383594,2.66177733553,0.670049420014,0.0865886077596,0.243361972226
4.40209686534,7.71466992069,11.4623762917,1.13350136864,1.18143572067,2.16368989829,0.771797662988,0.102696714279,0.125505622733
3.83802704101,5.93829053559,7.84569953232,1.03138553444,0.50671611853,1.65706380405,0.579830485952,0.10971524435,0.310454269699
4.07995708082,6.79587081302,9.60977522627,0.9346434778,0.182247720941,3.16214211539,0.673214953597,0.0786650602062,0.248119986197
4.20504443769,6.93553731724,9.23325812908,0.889257039408,0.657651559822,2.12224953127,0.655454894671,0.15963987083,0.184905234499
4.12597533457,8.10539695833,14.624559739,1.07958426932,1.20617323862,1.21853032817,0.723063866436,0.246925680733,0.0300104528307
3.98554759023,7.72412251725,14.4432395999,1.13734958742,1.63798417459,1.05218269527,0.630626386953,0.32977015534,0.039603457707
4.15234851833,7.04560083245,13.0305150403,1.29485468334,1.76151427636,1.38427475833,0.700421984902,0.247289597024,0.0522884180733
3.61961205751,5.7545925542,8.35154771992,0.655309464618,0.533458215982,1.74799415143,0.593054774729,0.136715753242,0.270229472029
3.84318008966,5.683722013,8.94924372505,0.786303599254,0.401089761107,2.42062324676,0.556555157722,0.167280061591,0.276164780688
3.79946963303,8.36048938736,18.464,0.978177129979,2.23516111985,4.18317808684e-06,0.633293791481,0.356706208543,0.00999999997559
3.87290736589,6.22704486013,9.76811166123,0.856695786364,0.952773222566,2.57881710351,0.564326489624,0.20448744864,0.231186061735
4.02681854144,7.67922427457,10.5009531924,1.14133147173,0.835755283976,2.33854769606,0.690736929475,0.114289753546,0.194973316979
3.45059359657,5.52441853581,8.79674224511,0.768230298202,1.35629405256,2.57279429554,0.414627974438,0.352570394133,0.232801631428
4.38709331671,8.57711308831,9.40510611989,1.12655643986,0.386627654651,2.9238637657,0.755283560937,0.0858045157013,0.158911923362
3.79477109128,5.83128103497,9.38873096299,1.01263837395,1.46043718463,3.22937661766,0.43680506996,0.365304348949,0.197890581091
4.19306457686,7.61780808227,11.6587266655,1.14748316827,1.145608619,1.34354267149,0.692947569224,0.233021341347,0.0740310894295
4.03804773775,7.70994115919,13.9616568283,0.947098769353,1.23569646712,1.04767893861,0.684852573748,0.28517333419,0.029974092062
3.92380064143,8.36772030757,12.9394524257,1.09448871194,1.49198610361,1.39673284371,0.731636845536,0.211271213809,0.0570919406549
3.7056824183,5.63395586385,8.81683254488,0.904519244943,1.10030337743,1.63308054516,0.556657593336,0.18897999405,0.254362412615
4.10143649264,6.78998566523,8.80251464985,0.965646565934,0.365366466665,2.38074604301,0.636267262983,0.120722493712,0.243010243304
3.9520981923,4.70434629846,8.68599429404,1.11106567857,0.969046339827,2.41355231312,0.498977454336,0.250956078793,0.250066466871
3.57810595196,6.34384493385,9.00151386036,0.812168458124,0.973923514445,1.82804176533,0.562064564706,0.237533896268,0.200401539027
3.87113776208,6.442167754,10.2017172326,0.929036133119,0.710623803626,1.87419387914,0.615552724128,0.231070983145,0.153376292726
3.75650274001,7.88427867469,11.0634264222,0.955218569412,1.48454023493,2.08235743154,0.641920459614,0.242374269761,0.115705270625
3.20030103179,5.28050314791,8.40173120299,0.538323557597,1.01287695094,2.45707115675,0.288751218997,0.460605849736,0.250642931267
